,x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.298600982165588,-0.14548305148528,-37.4601658352249,5.18995725306224,-10.3369373869289,-7.99027657194529e-06,-2.0908341014092e-07,7.99301167073925e-06,1.0,0.0,0.0,0.1301849622950136,0.0,0.0,1.3970390528640027,1.3970390528640027,1.3970390528640027,0.1262562676823795,0.0,0.0,0.0,1.4139871772717567,1.4139871772717567,1.4139871772717567
1,0.1375,-1.13119744429161,-0.299535745972656,-0.144954282933136,-37.4637527519895,5.16260551883497,-10.1961417168419,-7.98336986918002e-06,-2.09085769142803e-07,7.98610739515751e-06,1.0,0.0,0.0,0.13019742787313757,0.0,0.0,1.378010491286913,1.378010491286913,1.378010491286913,0.12559088110792593,0.0,0.0,0.0,1.3949618615116939,1.3949618615116939,1.3949618615116939
2,0.1375,-1.15839488858323,-0.300535337474946,-0.144427108910881,-37.4673421995696,5.11546075454411,-10.0562990067662,-7.97592474555131e-06,-2.09088128144685e-07,7.97866488781355e-06,1.0,0.0,0.0,0.13020990224658083,0.0,0.0,1.3591107224365053,1.3591107224365053,1.3591107224365053,0.12444398881384829,0.0,0.0,0.0,1.3760653410795696,1.3760653410795696,1.3760653410795696
3,0.1375,-1.18559233287484,-0.301559126282331,-0.143902007265144,-37.4709316471497,5.04922314896418,-9.9179954910692,-7.96796211943729e-06,-2.09090487146568e-07,7.97070506094679e-06,1.0,0.0,0.0,0.13022237662002412,0.0,0.0,1.3404189759989757,1.3404189759989757,1.3404189759989757,0.12283262431642296,0.0,0.0,0.0,1.3573768433715432,1.3573768433715432,1.3573768433715432
4,0.1375,-1.21278977716646,-0.302585009414675,-0.143378489682957,-37.4745185639141,4.96459289086969,-9.78181210438125,-7.9595029092161e-06,-2.09092846148451e-07,7.96224882681583e-06,1.0,0.0,0.0,0.13023484219814738,0.0,0.0,1.3220137654000488,1.3220137654000488,1.3220137654000488,0.12077382113192614,0.0,0.0,0.0,1.3389748795224252,1.3389748795224252,1.3389748795224252
5,0.1375,-1.21278977716646,-0.302585009414675,-0.143378489682957,-37.4745213860678,4.97100608964601,-9.78181210438125,-7.9595029092161e-06,-2.09092846148451e-07,7.96224882681583e-06,1.0,0.0,0.0,0.13023485200595156,0.0,0.0,1.3220137654000488,1.3220137654000488,1.3220137654000488,0.12092983523800105,0.0,0.0,0.0,1.3389748820770608,1.3389748820770608,1.3389748820770608
6,0.1375,-1.27360511141677,-0.304860469180681,-0.142222834147164,-37.4825419757829,4.74799862781303,-9.48622387799188,-7.93884009908652e-06,-2.0909811837555e-07,7.94159329996017e-06,1.0,0.0,0.0,0.13026272588601492,0.0,0.0,1.282064960413097,1.282064960413097,1.282064960413097,0.11550472508324211,0.0,0.0,0.0,1.299033338168352,1.299033338168352,1.299033338168352
7,0.1375,-1.33442044566708,-0.307078760447645,-0.141074982122614,-37.4905682245733,4.50214137739555,-9.20478276424373,-7.91584534454159e-06,-2.0910339060265e-07,7.91860667962883e-06,1.0,0.0,0.0,0.13029061943300949,0.0,0.0,1.2440281403889288,1.2440281403889288,1.2440281403889288,0.1095237473397264,0.0,0.0,0.0,1.2610037859011662,1.2610037859011662,1.2610037859011662
8,0.1375,-1.3952357799174,-0.309232177040489,-0.139937231366964,-37.4985944733637,4.23473105720425,-8.93893554201792,-7.89059504313627e-06,-2.09108662829749e-07,7.89336535120712e-06,1.0,0.0,0.0,0.13031851298000405,0.0,0.0,1.208098837768357,1.208098837768357,1.208098837768357,0.10301844733033177,0.0,0.0,0.0,1.2250817525936766,1.2250817525936766,1.2250817525936766
9,0.1375,-1.45605111416771,-0.311317548624987,-0.138807170474411,-37.5066150630787,3.94706438604979,-8.6901100608269,-7.86317195888841e-06,-2.09113935056848e-07,7.86595206525466e-06,1.0,0.0,0.0,0.13034638686006705,0.0,0.0,1.1744700266844186,1.1744700266844186,1.1744700266844186,0.09602037037793552,0.0,0.0,0.0,1.191460207251893,1.191460207251893,1.191460207251893
10,0.1375,-1.45605111416771,-0.311317548624987,-0.138807170474411,-37.5066213736035,3.98780256350827,-8.6901100608269,-7.86317195888841e-06,-2.09113935056848e-07,7.86595206525466e-06,1.0,0.0,0.0,0.13034640879097456,0.0,0.0,1.1744700266844186,1.1744700266844186,1.1744700266844186,0.09701140941492477,0.0,0.0,0.0,1.1914602129691225,1.1914602129691225,1.1914602129691225
11,0.1375,-1.59203833562578,-0.315682272366669,-0.136352491833706,-37.5245559574247,3.3223475406268,-8.19531121212935,-7.79451420385158e-06,-2.09125730066262e-07,7.79731910627106e-06,1.0,0.0,0.0,0.13040873668158803,0.0,0.0,1.1075978682231788,1.1075978682231788,1.1075978682231788,0.08082286230310923,0.0,0.0,0.0,1.1246043068260667,1.1246043068260667,1.1246043068260667
