,x,y,Ux,Uy,N,Q,M,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.249296775096691,-0.143214676930148,-58.7874199186693,8.88378707901551,-23.1735448250233,1.0,0.0,0.0,0.06078447312045736,0.0,0.0,0.5082587088487701,0.5082587088487701,0.5082587088487701,0.06429903240549556,0.0,0.0,0.0,0.5119534610213017,0.5119534610213017,0.5119534610213017
1,0.1375,-1.13119744429161,-0.250260570368274,-0.142846870932441,-58.7984048512591,8.85735133887542,-22.9323250129458,1.0,0.0,0.0,0.06079583121953125,0.0,0.0,0.5029681039300584,0.5029681039300584,0.5029681039300584,0.06410769592964215,0.0,0.0,0.0,0.5066642370237322,0.5066642370237322,0.5066642370237322
2,0.1375,-1.15839488858323,-0.251291300876848,-0.142479858101925,-58.80939753447,8.82244426301633,-22.6918269607221,1.0,0.0,0.0,0.06080719733252072,0.0,0.0,0.49769332916310655,0.49769332916310655,0.49769332916310655,0.06385504565990005,0.0,0.0,0.0,0.5013908444105427,0.5013908444105427,0.5013908444105427
3,0.1375,-1.18559233287484,-0.252353778664553,-0.142113877207548,-58.8203902176807,8.77883787243431,-22.4523970562643,1.0,0.0,0.0,0.06081856344550997,0.0,0.0,0.4924419817745922,0.4924419817745922,0.4924419817745922,0.0635394315309051,0.0,0.0,0.0,0.49614087943416774,0.49614087943416774,0.49614087943416774
4,0.1375,-1.21278977716646,-0.253425049171923,-0.141748685852804,-58.8313751502703,8.72630418812549,-22.2143839266398,1.0,0.0,0.0,0.06082992154458365,0.0,0.0,0.48722170810194404,0.48722170810194404,0.48722170810194404,0.0631592034772936,0.0,0.0,0.0,0.4909219874570642,0.4909219874570642,0.4909219874570642
5,0.1375,-1.21278977716646,-0.253425049171923,-0.141748685852804,-58.8313837931095,8.72442246657369,-22.2143839266398,1.0,0.0,0.0,0.06082993048102665,0.0,0.0,0.48722170810194404,0.48722170810194404,0.48722170810194404,0.06314558396188188,0.0,0.0,0.0,0.49092198854427055,0.49092198854427055,0.49092198854427055
6,0.1375,-1.27360511141677,-0.255825284865597,-0.140939564238665,-58.8559468491096,8.59130201767547,-21.6878410413096,1.0,0.0,0.0,0.060855327962652146,0.0,0.0,0.47567319409288084,0.47567319409288084,0.47567319409288084,0.0621820854019311,0.0,0.0,0.0,0.4793765650343228,0.4793765650343228,0.4793765650343228
7,0.1375,-1.33442044566708,-0.258199172213323,-0.14013434967269,-58.880527236026,8.43221064212912,-21.1699487276959,1.0,0.0,0.0,0.0608807433639383,0.0,0.0,0.46431441059093825,0.46431441059093825,0.46431441059093825,0.06103061459103642,0.0,0.0,0.0,0.468020875503484,0.468020875503484,0.468020875503484
8,0.1375,-1.3952357799174,-0.26053807496916,-0.139334204038151,-58.9051076229423,8.24737039618356,-20.6625102903165,1.0,0.0,0.0,0.060906158765224344,0.0,0.0,0.4531849089566352,0.4531849089566352,0.4531849089566352,0.05969277872687359,0.0,0.0,0.0,0.4568944691321699,0.4568944691321699,0.4568944691321699
9,0.1375,-1.45605111416771,-0.262837525295211,-0.138537925731106,-58.9296706789422,8.03700333608771,-20.1673283394097,1.0,0.0,0.0,0.06093155624684962,0.0,0.0,0.44232422532305776,0.44232422532305776,0.44232422532305776,0.05817018500711833,0.0,0.0,0.0,0.44603687986972074,0.44603687986972074,0.44603687986972074
10,0.1375,-1.45605111416771,-0.262837525295211,-0.138537925731106,-58.9296900049195,8.06188128451158,-20.1673283394097,1.0,0.0,0.0,0.06093157622934502,0.0,0.0,0.44232422532305776,0.44232422532305776,0.44232422532305776,0.0583502465054029,0.0,0.0,0.0,0.4460368823048502,0.4460368823048502,0.4460368823048502
11,0.1375,-1.59203833562578,-0.267781067179903,-0.136793835449854,-58.9846146678709,7.59608022346214,-19.1042835386576,1.0,0.0,0.0,0.060988366724716955,0.0,0.0,0.41900876875573834,0.41900876875573834,0.41900876875573834,0.054978873772970054,0.0,0.0,0.0,0.4227283496314869,0.4227283496314869,0.4227283496314869
12,0.1375,-1.72802555708386,-0.272444862289171,-0.135068642311612,-59.0395780839292,7.25845617296358,-18.0956570319902,1.0,0.0,0.0,0.0610451972896682,0.0,0.0,0.3968868530168974,0.3968868530168974,0.3968868530168974,0.05253522000563018,0.0,0.0,0.0,0.40061336912903195,0.40061336912903195,0.40061336912903195
