,x,y,Ux,Uy,N,Q,M,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.241615469858257,-0.142196906486215,-63.8296502086561,9.53038202101156,-26.2364422344186,1.0,0.0,0.0,0.04977272372847356,0.0,0.0,0.3768671895791075,0.3768671895791075,0.3768671895791075,0.05202083183373047,0.0,0.0,0.0,0.37934451360645843,0.37934451360645843,0.37934451360645843
1,0.1375,-1.13119744429161,-0.242592521423268,-0.141863062492365,-63.8439978757329,9.51315138015292,-25.9775166645568,1.0,0.0,0.0,0.04978391167118086,0.0,0.0,0.3731479142691352,0.3731479142691352,0.3731479142691352,0.05192677975181828,0.0,0.0,0.0,0.3756263521304191,0.3756263521304191,0.3756263521304191
2,0.1375,-1.15839488858323,-0.243635829348682,-0.141529889888724,-63.858355666089,9.48760962504284,-25.7190502180372,1.0,0.0,0.0,0.04979510750776166,0.0,0.0,0.36943523392817973,0.36943523392817973,0.36943523392817973,0.05178736211416321,0.0,0.0,0.0,0.37191478665988925,0.37191478665988925,0.37191478665988925
3,0.1375,-1.18559233287484,-0.24471171868587,-0.141197590982974,-63.8727134564452,9.45324503323979,-25.461399869477,1.0,0.0,0.0,0.04980630334434253,0.0,0.0,0.3657342762339777,0.3657342762339777,0.3657342762339777,0.05159978572454106,0.0,0.0,0.0,0.3682149440868064,0.3682149440868064,0.3682149440868064
4,0.1375,-1.21278977716646,-0.245797261201736,-0.140865960679353,-63.8870611235217,9.40954588230226,-25.2049271019477,1.0,0.0,0.0,0.049817491287049605,0.0,0.0,0.36205023362489464,0.36205023362489464,0.36205023362489464,0.05136125738672771,0.0,0.0,0.0,0.3645320160630299,0.3645320160630299,0.3645320160630299
5,0.1375,-1.21278977716646,-0.245797261201736,-0.140865960679353,-63.8870724122358,9.40829389946384,-25.2049271019477,1.0,0.0,0.0,0.04981750008969925,0.0,0.0,0.36205023362489464,0.36205023362489464,0.36205023362489464,0.051354423538037014,0.0,0.0,0.0,0.3645320169400818,0.3645320169400818,0.3645320169400818
6,0.1375,-1.27360511141677,-0.248232002500859,-0.140130741719741,-63.9191547711379,9.29716620155521,-24.6361490033854,1.0,0.0,0.0,0.04984251709012103,0.0,0.0,0.3538801547100744,0.3538801547100744,0.3538801547100744,0.05074784184254682,0.0,0.0,0.0,0.35636443121995337,0.35636443121995337,0.35636443121995337
7,0.1375,-1.33442044566708,-0.250643765191181,-0.139398834506335,-63.951259766381,9.16242207426424,-24.0745879014605,1.0,0.0,0.0,0.0498675517417808,0.0,0.0,0.3458137426421398,0.3458137426421398,0.3458137426421398,0.05001235174666897,0.0,0.0,0.0,0.34830051535885903,0.34830051535885903,0.34830051535885903
8,0.1375,-1.3952357799174,-0.253023834976562,-0.138671225979092,-63.9833647616241,9.00398862493264,-23.5219398933731,1.0,0.0,0.0,0.049892586393440574,0.0,0.0,0.33787536060948903,0.33787536060948903,0.33787536060948903,0.04914755537162899,0.0,0.0,0.0,0.34036463078651596,0.34036463078651596,0.34036463078651596
9,0.1375,-1.45605111416771,-0.255367522843287,-0.137946898626342,-64.0154471205258,8.8217929609021,-22.9799053442282,1.0,0.0,0.0,0.04991760339386205,0.0,0.0,0.33008943310583394,0.33008943310583394,0.33008943310583394,0.04815305483865228,0.0,0.0,0.0,0.33258120023442084,0.33258120023442084,0.33258120023442084
