,x,y,Ux,Uy,N,Q,M,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.262179088140522,-0.145676315818566,-47.0378564961596,7.15873496017939,-17.2441876548571,1.0,0.0,0.0,0.06755657077574852,0.0,0.0,0.6191599014884723,0.6191599014884723,0.6191599014884723,0.07197047967718692,0.0,0.0,0.0,0.623723791743451,0.623723791743451,0.623723791743451
1,0.1375,-1.13119744429161,-0.263098019694589,-0.145267431966649,-47.0459270588896,7.13003056273401,-17.0498822330093,1.0,0.0,0.0,0.067568161855421,0.0,0.0,0.6121832825686432,0.6121832825686432,0.6121832825686432,0.07168189946511315,0.0,0.0,0.0,0.6167487390651636,0.6167487390651636,0.6167487390651636
2,0.1375,-1.15839488858323,-0.264084538394606,-0.14485950954873,-47.0540033159638,7.08521348005722,-16.8565001065255,1.0,0.0,0.0,0.0675797611134076,0.0,0.0,0.60523981496206,0.60523981496206,0.60523981496206,0.07123133006201011,0.0,0.0,0.0,0.6098068390742053,0.6098068390742053,0.6098068390742053
3,0.1375,-1.18559233287484,-0.26510180189254,-0.144452837648629,-47.062079573038,7.0263260616367,-16.6645212566121,1.0,0.0,0.0,0.06759136037139422,0.0,0.0,0.5983467325983474,0.5983467325983474,0.5983467325983474,0.07063930426775306,0.0,0.0,0.0,0.602915324595203,0.602915324595203,0.602915324595203
4,0.1375,-1.21278977716646,-0.266126950085523,-0.144047122294034,-47.0701501357679,6.95541065696008,-16.4744091958585,1.0,0.0,0.0,0.06760295145106655,0.0,0.0,0.5915206780944219,0.5915206780944219,0.5915206780944219,0.0699263548822166,0.0,0.0,0.0,0.5960908371393171,0.5960908371393171,0.5960908371393171
5,0.1375,-1.21278977716646,-0.266126950085523,-0.144047122294034,-47.0701564856665,6.95548186686197,-16.4744091958585,1.0,0.0,0.0,0.0676029605708991,0.0,0.0,0.5915206780944219,0.5915206780944219,0.5915206780944219,0.06992707079233552,0.0,0.0,0.0,0.5960908383723724,0.5960908383723724,0.5960908383723724
6,0.1375,-1.27360511141677,-0.268421179339403,-0.143148962760151,-47.0882028125476,6.78603857784061,-16.0565132156656,1.0,0.0,0.0,0.06762887901297956,0.0,0.0,0.5765159449572373,0.5765159449572373,0.5765159449572373,0.06822356942557424,0.0,0.0,0.0,0.5810896102337896,0.5810896102337896,0.5810896102337896
7,0.1375,-1.33442044566708,-0.270685331400356,-0.142255531224244,-47.1062618723692,6.58889926104243,-15.6495866118194,1.0,0.0,0.0,0.06765481574232608,0.0,0.0,0.561905071949283,0.561905071949283,0.561905071949283,0.066241625510606,0.0,0.0,0.0,0.566482246042411,0.566482246042411,0.566482246042411
8,0.1375,-1.3952357799174,-0.272910862769493,-0.141368230112185,-47.1243209321909,6.36470065113676,-15.2554640257292,1.0,0.0,0.0,0.06768075247167274,0.0,0.0,0.547753932651674,0.547753932651674,0.547753932651674,0.06398764047168158,0.0,0.0,0.0,0.5523346169068059,0.5523346169068059,0.5523346169068059
9,0.1375,-1.45605111416771,-0.275093548386495,-0.140485603571207,-47.1423672590718,6.11407948279289,-14.8759724882098,1.0,0.0,0.0,0.06770667091375293,0.0,0.0,0.5341281273838894,0.5341281273838894,0.5341281273838894,0.061468015733051315,0.0,0.0,0.0,0.5387123206701127,0.5387123206701127,0.5387123206701127
10,0.1375,-1.45605111416771,-0.275093548386495,-0.140485603571207,-47.1423814578765,6.14800804267722,-14.8759724882098,1.0,0.0,0.0,0.06770669130631811,0.0,0.0,0.5341281273838894,0.5341281273838894,0.5341281273838894,0.06180911716273327,0.0,0.0,0.0,0.5387123234315384,0.5387123234315384,0.5387123234315384
11,0.1375,-1.59203833562578,-0.279763858576658,-0.138556000182383,-47.1827342715268,5.6054200799605,-14.0789854730033,1.0,0.0,0.0,0.06776464670468091,0.0,0.0,0.5055119691919517,0.5055119691919517,0.5055119691919517,0.056354198638579475,0.0,0.0,0.0,0.510104016534962,0.510104016534962,0.510104016534962
12,0.1375,-1.72802555708386,-0.284138446392001,-0.136649179717402,-47.2231155568977,5.2462150331412,-13.3432007423766,1.0,0.0,0.0,0.06782264299461385,0.0,0.0,0.479093305091922,0.479093305091922,0.479093305091922,0.05274292378822469,0.0,0.0,0.0,0.48369321599469683,0.48369321599469683,0.48369321599469683
13,0.1375,-1.86401277854193,-0.288199362824055,-0.134771697117755,-47.2634968422686,5.07744264312931,-12.6431918164641,1.0,0.0,0.0,0.06788063928454678,0.0,0.0,0.45395918649591166,0.45395918649591166,0.45395918649591166,0.05104616731756516,0.0,0.0,0.0,0.4585669676855904,0.4585669676855904,0.4585669676855904
14,0.1375,-2.0,-0.291894650515883,-0.132916429873547,-47.3038496559186,5.10615265083481,-11.9532517673383,1.0,0.0,0.0,0.06793859468290914,0.0,0.0,0.42918659520893626,0.42918659520893626,0.42918659520893626,0.051334803932497015,0.0,0.0,0.0,0.43380224785642485,0.43380224785642485,0.43380224785642485
15,0.1375,-2.0,-0.291894650515883,-0.132916429873547,-47.3038666818,5.11536305462477,-11.9532517673383,1.0,0.0,0.0,0.06793861913577005,0.0,0.0,0.42918659520893626,0.42918659520893626,0.42918659520893626,0.05142740090423451,0.0,0.0,0.0,0.4338022511790115,0.4338022511790115,0.4338022511790115
16,0.1375,-2.1,-0.292709089947055,-0.131580433892345,-47.3335406564716,5.16230664221165,-11.4395841849309,1.0,0.0,0.0,0.06798123740368077,0.0,0.0,0.41074314190821754,0.41074314190821754,0.41074314190821754,0.051899349165371304,0.0,0.0,0.0,0.41536459054715313,0.41536459054715313,0.41536459054715313
17,0.1375,-2.2,-0.292824052214894,-0.130249872947469,-47.3632355682008,5.22155512295412,-10.920382202693,1.0,0.0,0.0,0.06802388574175028,0.0,0.0,0.3921009736246631,0.3921009736246631,0.3921009736246631,0.05249500490662999,0.0,0.0,0.0,0.39672822265606983,0.39672822265606983,0.39672822265606983
18,0.1375,-2.3,-0.292247123946723,-0.128926334406551,-47.3929304799299,5.29380602337167,-10.3945986306113,1.0,0.0,0.0,0.06806653407981963,0.0,0.0,0.37322249055488116,0.37322249055488116,0.37322249055488116,0.053221380724296725,0.0,0.0,0.0,0.3778555436165204,0.3778555436165204,0.3778555436165204
19,0.1375,-2.4,-0.290976165456109,-0.127608130472346,-47.4226044546014,5.37975686998377,-9.86116286761236,1.0,0.0,0.0,0.06810915234773023,0.0,0.0,0.3540692523113955,0.3540692523113955,0.3540692523113955,0.05408548921465746,0.0,0.0,0.0,0.35870810894492183,0.35870810894492183,0.35870810894492183
20,0.1375,-2.4,-0.290976165456109,-0.127608130472346,-47.4226210485231,5.37661982977367,-9.86116286761235,1.0,0.0,0.0,0.06810917618020325,0.0,0.0,0.3540692523113952,0.3540692523113952,0.3540692523113952,0.05405395092053937,0.0,0.0,0.0,0.35870811219134113,0.35870811219134113,0.35870811219134113
21,0.1375,-2.53,-0.288323017587762,-0.12591512161516,-47.4611972155963,5.50974232323691,-9.15379169440462,1.0,0.0,0.0,0.06816457992848737,0.0,0.0,0.328670789090907,0.328670789090907,0.328670789090907,0.05539230047023865,0.0,0.0,0.0,0.33331719904773416,0.33331719904773416,0.33331719904773416
22,0.1375,-2.66,-0.284562809248384,-0.12423085883497,-47.4998006008442,5.64938594681328,-8.42833696978368,1.0,0.0,0.0,0.06822002276797766,0.0,0.0,0.302623028255729,0.302623028255729,0.302623028255729,0.056796210327015914,0.0,0.0,0.0,0.3072769997621924,0.3072769997621924,0.3072769997621924
23,0.1375,-2.79,-0.279742362682947,-0.122557861964535,-47.5384039860919,5.79501215966757,-7.68435278101399,1.0,0.0,0.0,0.06827546560746764,0.0,0.0,0.2759099591191916,0.2759099591191916,0.2759099591191916,0.0582602662602213,0.0,0.0,0.0,0.28057149832310807,0.28057149832310807,0.28057149832310807
24,0.1375,-2.92,-0.273912401293328,-0.120893396509291,-47.576980153165,5.94608242096458,-6.92140848695325,1.0,0.0,0.0,0.06833086935575161,0.0,0.0,0.2485161193276845,0.2485161193276845,0.2485161193276845,0.05977905403920499,0.0,0.0,0.0,0.2531852270345973,0.2531852270345973,0.2531852270345973
25,0.1375,-2.92,-0.273912401293328,-0.120893396509291,-47.5769989115112,5.94492015282779,-6.92140848695325,1.0,0.0,0.0,0.06833089629680796,0.0,0.0,0.2485161193276845,0.2485161193276845,0.2485161193276845,0.059767369154126324,0.0,0.0,0.0,0.25318523071640964,0.25318523071640964,0.25318523071640964
26,0.1375,-3.05,-0.267066182571142,-0.119250934873707,-47.6155750785844,6.09724152762097,-6.13891696512911,1.0,0.0,0.0,0.06838630004509208,0.0,0.0,0.22042042799880152,0.22042042799880152,0.22042042799880152,0.061298735026718856,0.0,0.0,0.0,0.22509711403265886,0.22509711403265886,0.22509711403265886
27,0.1375,-3.18,-0.259249242971414,-0.117616708801642,-47.6541784638322,6.25550346440896,-5.33586028797029,1.0,0.0,0.0,0.06844174288458223,0.0,0.0,0.1915863360095935,0.1915863360095935,0.1915863360095935,0.06288982445364001,0.0,0.0,0.0,0.19627060817867276,0.19627060817867276,0.19627060817867276
28,0.1375,-3.31,-0.250481999460578,-0.115993087153287,-47.6927818490801,6.4195952170139,-4.51185769330374,1.0,0.0,0.0,0.0684971857240725,0.0,0.0,0.1620001719320828,0.1620001719320828,0.1620001719320828,0.0645395240460596,0.0,0.0,0.0,0.16669203638420088,0.16669203638420088,0.16669203638420088
29,0.1375,-3.44,-0.240781515223269,-0.114377492796539,-47.7313580161531,6.58940603925792,-3.66652595156366,1.0,0.0,0.0,0.06855258947235632,0.0,0.0,0.1316481757455043,0.1316481757455043,0.1316481757455043,0.06624672041514733,0.0,0.0,0.0,0.13634763326886973,0.13634763326886973,0.13634763326886973
30,0.1375,-3.44,-0.240781515223269,-0.114377492796539,-47.7313767744993,6.58910599805388,-3.66652595156366,1.0,0.0,0.0,0.06855261641341268,0.0,0.0,0.1316481757455043,0.1316481757455043,0.1316481757455043,0.06624370394512885,0.0,0.0,0.0,0.1363476369626288,0.1363476369626288,0.1363476369626288
