,x,y,Ux,Uy,N,Q,M,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.244519648856763,-0.142171445488073,-63.2895718062577,9.41388791344418,-25.6735192000495,1.0,0.0,0.0,0.056547262796636515,0.0,0.0,0.45230826197602664,0.45230826197602664,0.45230826197602664,0.0588771111908332,0.0,0.0,0.0,0.4555058549058185,0.4555058549058185,0.4555058549058185
1,0.1375,-1.13119744429161,-0.245497125467816,-0.141821354935182,-63.3021820605239,9.38766827724522,-25.4178894254733,1.0,0.0,0.0,0.05655852966638412,0.0,0.0,0.4478046542646358,0.4478046542646358,0.4478046542646358,0.05871312618803062,0.0,0.0,0.0,0.45100352154265905,0.45100352154265905,0.45100352154265905
2,0.1375,-1.15839488858323,-0.246541171898773,-0.141471992101522,-63.3148012122032,9.35539636297884,-25.1629318180102,1.0,0.0,0.0,0.056569804485693445,0.0,0.0,0.4433128885892476,0.4433128885892476,0.4433128885892476,0.058511288530510915,0.0,0.0,0.0,0.4465130313687972,0.4465130313687972,0.4465130313687972
3,0.1375,-1.18559233287484,-0.247617373008113,-0.141123576165641,-63.3274203638825,9.31618014083088,-24.9089489968882,1.0,0.0,0.0,0.05658107930500277,0.0,0.0,0.4388382964034891,0.4388382964034891,0.4388382964034891,0.05826601921212521,0.0,0.0,0.0,0.4420397149388081,0.4420397149388081,0.4420397149388081
4,0.1375,-1.21278977716646,-0.248702774196127,-0.140775884780852,-63.3400306181485,9.26912758098721,-24.6562512938721,1.0,0.0,0.0,0.05659234617475021,0.0,0.0,0.4343863450381179,0.4343863450381179,0.4343863450381179,0.05797173922672483,0.0,0.0,0.0,0.43758903868368065,0.43758903868368065,0.43758903868368065
5,0.1375,-1.21278977716646,-0.248702774196127,-0.140775884780852,-63.3400405398673,9.26710304503114,-24.6562512938721,1.0,0.0,0.0,0.05659235503949719,0.0,0.0,0.4343863450381179,0.4343863450381179,0.4343863450381179,0.05795907720762165,0.0,0.0,0.0,0.4375890396870344,0.4375890396870344,0.4375890396870344
6,0.1375,-1.27360511141677,-0.25113583138388,-0.140005280593514,-63.36823792562,9.14753544449126,-24.096318788229,1.0,0.0,0.0,0.05661754852614641,0.0,0.0,0.4245216242541116,0.4245216242541116,0.4245216242541116,0.05721126769719035,0.0,0.0,0.0,0.4277271710552222,0.4277271710552222,0.4277271710552222
7,0.1375,-1.33442044566708,-0.253544122942786,-0.139238263646747,-63.3964552065933,9.00599785881072,-23.5440811129951,1.0,0.0,0.0,0.056642759788556075,0.0,0.0,0.41479246865466257,0.41479246865466257,0.41479246865466257,0.05632605170073747,0.0,0.0,0.0,0.41800087089112664,0.41800087089112664,0.41800087089112664
8,0.1375,-1.3952357799174,-0.255918972195466,-0.13847590189937,-63.4246724875666,8.84315523563805,-23.0010917494907,1.0,0.0,0.0,0.056667971050965764,0.0,0.0,0.40522624700174353,0.40522624700174353,0.40522624700174353,0.05530758798847553,0.0,0.0,0.0,0.4084375059447766,0.4084375059447766,0.4084375059447766
9,0.1375,-1.45605111416771,-0.258255797908018,-0.137717092676256,-63.4528698733189,8.65967252262178,-22.4688948818963,1.0,0.0,0.0,0.05669316453761463,0.0,0.0,0.39585016426314323,0.39585016426314323,0.39585016426314323,0.05416003533061704,0.0,0.0,0.0,0.3990642791684323,0.3990642791684323,0.3990642791684323
