,x,y,Ux,Uy,N,Q,M,pile_number,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
0,0.1375,-1.104,-0.257037298468353,-0.145838422838415,-47.519906862916,7.42282385003831,-17.9208495540108,1.0,0.0,0.0,0.05751909420442936,0.0,0.0,0.49784397100811917,0.49784397100811917,0.49784397100811917,0.06289319418647683,0.0,0.0,0.0,0.5011524172062172,0.5011524172062172,0.5011524172062172
1,0.1375,-1.13119744429161,-0.257955306277246,-0.145451298421244,-47.5293785650074,7.38983485302637,-17.7194324293093,1.0,0.0,0.0,0.05753055895174973,0.0,0.0,0.49224857214668577,0.49224857214668577,0.49224857214668577,0.06261368015825719,0.0,0.0,0.0,0.4955583373599865,0.4955583373599865,0.4955583373599865
2,0.1375,-1.15839488858323,-0.258940880594932,-0.145065044036387,-47.5388569500431,7.34450793002168,-17.5189941730278,1.0,0.0,0.0,0.05754203178824638,0.0,0.0,0.4866803664012838,0.4866803664012838,0.4866803664012838,0.06222962753515814,0.0,0.0,0.0,0.4899914518236034,0.4899914518236034,0.4899914518236034
3,0.1375,-1.18559233287484,-0.259958023072036,-0.144679921445774,-47.5483353350787,7.28786112609413,-17.3199389788786,1.0,0.0,0.0,0.057553504624742916,0.0,0.0,0.48115058233572583,0.48115058233572583,0.48115058233572583,0.06174966215925335,0.0,0.0,0.0,0.48446298823031614,0.48446298823031614,0.48446298823031614
4,0.1375,-1.21278977716646,-0.260983806927889,-0.144295664697535,-47.55780703717,7.22091248631359,-17.1226630552121,1.0,0.0,0.0,0.05756496937206318,0.0,0.0,0.47567022667923614,0.47567022667923614,0.47567022667923614,0.06118240987261633,0.0,0.0,0.0,0.4789839523780427,0.4789839523780427,0.4789839523780427
5,0.1375,-1.21278977716646,-0.260983806927889,-0.144295664697535,-47.5578144894738,7.2204011801468,-17.1226630552121,1.0,0.0,0.0,0.05756497839248836,0.0,0.0,0.47567022667923614,0.47567022667923614,0.47567022667923614,0.061178077602487564,0.0,0.0,0.0,0.4789839534165638,0.4789839534165638,0.4789839534165638
6,0.1375,-1.27360511141677,-0.263281993748596,-0.143444631944289,-47.578993859213,7.06053804410598,-16.6883603571774,1.0,0.0,0.0,0.05759061434684183,0.0,0.0,0.46360523058864933,0.46360523058864933,0.46360523058864933,0.05982356569955152,0.0,0.0,0.0,0.466921909449496,0.466921909449496,0.466921909449496
7,0.1375,-1.33442044566708,-0.26555346070881,-0.142597881470853,-47.6001881724698,6.87146443117817,-16.2644837412779,1.0,0.0,0.0,0.05761626838914315,0.0,0.0,0.4518298726715543,0.4518298726715543,0.4518298726715543,0.05822155496972042,0.0,0.0,0.0,0.4551495070546441,0.4551495070546441,0.4551495070546441
8,0.1375,-1.3952357799174,-0.267789588923188,-0.141756685201278,-47.6213824857266,6.65390174250658,-15.8529636024792,1.0,0.0,0.0,0.057641922431444476,0.0,0.0,0.44039777959851656,0.44039777959851656,0.44039777959851656,0.05637815780675478,0.0,0.0,0.0,0.44372037082010923,0.44372037082010923,0.44372037082010923
9,0.1375,-1.45605111416771,-0.269986002268102,-0.140919725372771,-47.6425618554656,6.40857137923439,-15.455721009523,1.0,0.0,0.0,0.05766755838579773,0.0,0.0,0.4293623189561602,0.4293623189561602,0.4293623189561602,0.05429948660441483,0.0,0.0,0.0,0.4326878662463396,0.4326878662463396,0.4326878662463396
