x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number
0.1375,-3.7,-0.21853137916974,-0.111200450375987,-47.7536288582265,6.93110268706622,-1.91779471559579,-7.84473304520361e-05,-4.63320293420111e-06,7.85840328850616e-05,1.0
0.1375,-3.83,-0.205978004488067,-0.109623260319553,-47.7922322434761,7.11434987351184,-1.00466774185533,-7.694215310039e-05,-4.62346361018717e-06,7.7080940182892e-05,1.0
0.1375,-3.96,-0.192414355157558,-0.108053608113858,-47.83080841055,7.29932771496469,-0.0680025910090501,-7.53610656829551e-05,-4.61372428617324e-06,7.55021633641016e-05,1.0
0.1375,-3.96,-0.192414355157558,-0.108053608113858,-47.8308271688992,7.29663075791778,-0.0680025910090498,-7.53610656829551e-05,-4.61372428617324e-06,7.55021633641016e-05,1.0
0.1375,-4.09,-0.177785928352597,-0.10650337526483,-47.8694033359732,7.48174575718398,0.892453449683949,-7.37005248083733e-05,-4.6039849621593e-06,7.38441875475751e-05,1.0
0.1375,-4.22,-0.162021696674871,-0.104960401236963,-47.9080067212228,7.6567517216766,1.87683640840012,-7.19571544323117e-05,-4.59424563814537e-06,7.21036695805364e-05,1.0
0.1375,-4.35,-0.145030983802301,-0.103426765665506,-47.9466101064724,7.81959597755272,2.88314225354206,-7.01278040651232e-05,-4.58450585938408e-06,7.02774970881223e-05,1.0
0.1375,-4.48,-0.126708098739435,-0.101900192292123,-47.9851862735463,7.96822585096947,3.90929280627495,-6.8209548771847e-05,-4.57476653537015e-06,6.83627898239395e-05,1.0
0.1375,-4.48,-0.126708098739435,-0.101900192292123,-47.9852050318955,7.95795535691291,3.90929280627495,-6.8209548771847e-05,-4.57476653537015e-06,6.83627898239395e-05,1.0
0.1375,-4.61,-0.106922569446389,-0.100391800462304,-48.0237811989696,8.08936908230847,4.95259669186737,-6.61996891722083e-05,-4.56502721135621e-06,6.63569010724387e-05,1.0
0.1375,-4.74,-0.0855013767117632,-0.0988901994396353,-48.0623845842192,8.16924385842387,6.01035715190987,-6.40958751318976e-05,-4.55528788734227e-06,6.42575431887991e-05,1.0
0.1375,-4.87,-0.0621638164061585,-0.0973973300783994,-48.1009879694688,8.18975433664581,7.0745199009208,-6.18963895249181e-05,-4.54554856332834e-06,6.20630731430692e-05,1.0
0.1375,-5.0,-0.036931542811859,-0.0959110601814585,-48.1395641365427,8.14307516836095,8.1367227277611,-5.96003555983771e-05,-4.5358092393144e-06,5.97727024059348e-05,1.0
0.1375,-5.0,-0.036931542811859,-0.0959110601814585,-48.1395832278785,7.99321069779172,8.1367227277611,-5.96003555983771e-05,-4.5358092393144e-06,5.97727024059348e-05,1.0
0.1375,-5.13461538461539,-0.0336259961531453,-0.0944133037299863,-48.1795289630133,7.29661160269196,9.16643018656044,-5.71190321352333e-05,-4.52572430731379e-06,5.72980454515826e-05,1.0
0.1375,-5.26923076923077,-0.0310169315696829,-0.0929398167654168,-48.2195028826484,6.511509857537,10.0973082409162,-5.45386101293843e-05,-4.51563892056583e-06,5.47252317464797e-05,1.0
0.1375,-5.40384615384616,-0.0287627538388623,-0.0914975102006033,-48.2594768022835,5.62214712273266,10.9152582892779,-5.18663073307835e-05,-4.50555398856522e-06,5.20616351344746e-05,1.0
0.1375,-5.53846153846154,-0.0267685139218278,-0.0900787598808681,-48.2994225374182,4.61276505868472,11.6054983015644,-4.91105893161148e-05,-4.49546860181727e-06,4.93159124515203e-05,1.0
0.1375,-5.53846153846154,-0.0267685139218278,-0.0900787598808681,-48.2994419617407,4.65499446266405,11.6054983015645,-4.91105893161148e-05,-4.49546860181727e-06,4.93159124515203e-05,1.0
0.1375,-5.67307692307692,-0.0249649352045462,-0.0887205510432654,-48.3393876968755,3.73128523387735,12.1697089704598,-4.62803873233497e-05,-4.48538366981666e-06,4.6497235589492e-05,1.0
0.1375,-5.80769230769231,-0.0233138256488852,-0.0873849481967833,-48.3793616165105,2.82529315553673,12.6107857212842,-4.33880741184112e-05,-4.4752982830687e-06,4.36182676229487e-05,1.0
0.1375,-5.94230769230769,-0.021810147747378,-0.0860784007326136,-48.4193355361455,1.94247246630269,12.9315797963166,-4.04546481149737e-05,-4.46521335106809e-06,4.07003278165778e-05,1.0
0.1375,-6.07692307692308,-0.020428962637599,-0.0847938133536238,-48.4592812712802,1.08827740483572,13.1351268284458,-3.75057788915001e-05,-4.45512796432013e-06,3.77694534701862e-05,1.0
0.1375,-6.07692307692308,-0.020428962637599,-0.0847938133536238,-48.4593006956028,1.09356623898937,13.1351268284458,-3.75057788915001e-05,-4.45512796432013e-06,3.77694534701862e-05,1.0
0.1375,-6.21153846153846,-0.0191572562134338,-0.0835657008422799,-48.4992464307376,0.292825531795811,13.227980303893,-3.4569497074699e-05,-4.44504303231952e-06,3.48541035684006e-05,1.0
0.1375,-6.34615384615385,-0.0179833485527266,-0.0823586891565861,-48.5392203503727,-0.458733181802822,13.2160707270898,-3.16724654112477e-05,-4.43495810031891e-06,3.19814621082005e-05,1.0
0.1375,-6.48076923076923,-0.016899470684643,-0.0811788113232023,-48.5791942700077,-1.15260275751872,13.1070338958961,-2.88380306301406e-05,-4.42487271357095e-06,2.9175529286651e-05,1.0
0.1375,-6.61538461538462,-0.015900872359059,-0.0800194512229293,-48.6191400051425,-1.78027605106407,12.9088228193399,-2.60873239312787e-05,-4.41478778157034e-06,2.6458246749393e-05,1.0
0.1375,-6.61538461538462,-0.015900872359059,-0.0800194512229293,-48.6191594294653,-1.78178451295467,12.9088228193399,-2.60873239312787e-05,-4.41478778157034e-06,2.6458246749393e-05,1.0
0.1375,-6.75,-0.0149840420711325,-0.0789128948480831,-48.6591051646002,-2.34657699821699,12.6303452307167,-2.34395065490389e-05,-4.40470239482238e-06,2.38497771572271e-05,1.0
0.1375,-6.88461538461539,-0.0141419757893222,-0.0778260819249108,-48.6990790842355,-2.84922557222265,12.2798063149907,-2.09116551559418e-05,-4.39461746282177e-06,2.13684342899888e-05,1.0
0.1375,-7.01923076923077,-0.0133709212061268,-0.0767646713573831,-48.7390530038708,-3.28833685166282,11.8659182537863,-1.85175904334756e-05,-4.38453207607381e-06,1.9029589511812e-05,1.0
0.1375,-7.15384615384616,-0.012667288183241,-0.075722479879713,-48.7789987390057,-3.66251745322866,11.3974296589613,-1.62688502314268e-05,-4.3744471440732e-06,1.68466992514523e-05,1.0
0.1375,-7.15384615384616,-0.012667288183241,-0.075722479879713,-48.7790181633288,-3.66983602734981,11.3974296589613,-1.62688502314268e-05,-4.3744471440732e-06,1.68466992514523e-05,1.0
0.1375,-7.28846153846154,-0.0120247807188246,-0.0747297907530396,-48.8189638984638,-3.96684458144302,10.8827282425695,-1.41763157444075e-05,-4.36436175732524e-06,1.48329222216642e-05,1.0
0.1375,-7.42307692307693,-0.0114378665907802,-0.0737556259915428,-48.8589378180993,-4.19533671495985,10.3325296714198,-1.22478277262417e-05,-4.35427682532463e-06,1.29988080485579e-05,1.0
0.1375,-7.55769230769231,-0.0109038109959856,-0.0728053099988268,-48.8989117377348,-4.35959265042563,9.75583431439181,-1.04874670796562e-05,-4.34419189332402e-06,1.13516064481154e-05,1.0
0.1375,-7.69230769230769,-0.0104203415599073,-0.0718730490687361,-48.9388574728698,-4.46389261036566,9.16145827677098,-8.89621787791839e-06,-4.33410650657606e-06,9.89581587044442e-06,1.0
0.1375,-7.69230769230769,-0.0104203415599073,-0.0718730490687361,-48.9388768971934,-4.47219926941358,9.16145827677098,-8.89621787791839e-06,-4.33410650657606e-06,9.89581587044442e-06,1.0
0.1375,-7.82692307692308,-0.00998435485249629,-0.0709873357675476,-48.9788226323286,-4.50881344305491,8.55660304768952,-7.472036031686e-06,-4.32402157457545e-06,8.63298818696098e-06,1.0
0.1375,-7.96153846153846,-0.00959093075927005,-0.070119057496759,-49.0187965519644,-4.50102584052161,7.949543883112,-6.2100803006615e-06,-4.31393618782749e-06,7.56142465235961e-06,1.0
0.1375,-8.09615384615385,-0.00923663503765117,-0.0692732414398375,-49.0587704716003,-4.44938097405075,7.34647523329466,-5.10375593876233e-06,-4.30385125582689e-06,6.67618606052396e-06,1.0
0.1375,-8.23076923076923,-0.00891834069611512,-0.0684444428840826,-49.0987162067355,-4.35442335587945,6.75357051635024,-4.14472197007854e-06,-4.29376586907892e-06,5.96784262089063e-06,1.0
0.1375,-8.23076923076923,-0.00891834069611512,-0.0684444428840826,-49.0987356310596,-4.35627388730792,6.75357051635024,-4.14472197007854e-06,-4.29376586907892e-06,5.96784262089063e-06,1.0
0.1375,-8.36538461538462,-0.0086329710716927,-0.067659563199198,-49.1386813661949,-4.22340286624538,6.17588255913696,-3.32292665916611e-06,-4.28368093707832e-06,5.42141715355727e-06,1.0
0.1375,-8.5,-0.00837760441275261,-0.0668911513343899,-49.1786552858311,-4.06272294588146,5.61777517065408,-2.62711000686977e-06,-4.27359600507771e-06,5.0165057363479e-06,1.0
0.1375,-8.63461538461539,-0.00814950134588204,-0.0661439724521516,-49.2186292054673,-3.87674555345678,5.08295427895485,-2.04534876502294e-06,-4.26351061832975e-06,4.72873919382232e-06,1.0
0.1375,-8.76923076923077,-0.00794607322959919,-0.065412892710632,-49.2585749406027,-3.66798211621197,4.57503040402518,-1.56531825723505e-06,-4.25342568632914e-06,4.53231191728436e-06,1.0
0.1375,-8.76923076923077,-0.00794607322959919,-0.065412892710632,-49.2585943649274,-3.67464963630415,4.57503040402518,-1.56531825723505e-06,-4.25342568632914e-06,4.53231191728436e-06,1.0
0.1375,-8.90384615384616,-0.00776485868276486,-0.0647234106400645,-49.298540100063,-3.46242796404933,4.09481883663428,-1.1745942174457e-06,-4.24334029958118e-06,4.40290909214653e-06,1.0
0.1375,-9.03846153846154,-0.00760350134886224,-0.0640495445315221,-49.3385140196995,-3.25704336452515,3.64255136956566,-8.61120895478962e-07,-4.23325536758057e-06,4.31995141220132e-06,1.0
0.1375,-9.17307692307692,-0.00745986308442543,-0.0633958308910786,-49.3784879393361,-3.05983280419771,3.21735330171841,-6.13541203620116e-07,-4.22316998083261e-06,4.26750483251575e-06,1.0
0.1375,-9.30769230769231,-0.0073319580344731,-0.0627574108017715,-49.4184336744717,-2.87213324953314,2.81830394308742,-4.2129042299166e-07,-4.213085048832e-06,4.23409627301933e-06,1.0
0.1375,-9.30769230769231,-0.0073319580344731,-0.0627574108017715,-49.4184530987972,-2.87294151127987,2.81830394308742,-4.2129042299166e-07,-4.213085048832e-06,4.23409627301933e-06,1.0
0.1375,-9.44230769230769,-0.0072179087776606,-0.0621585584891124,-49.4583988339329,-2.70196326959209,2.44332147844634,-2.74796803978461e-07,-4.20300011683139e-06,4.21197379687498e-06,1.0
0.1375,-9.57692307692307,-0.00711597589795616,-0.0615745796681884,-49.4983727535699,-2.54503168803065,2.09022258933285,-1.65541763408328e-07,-4.19291473008343e-06,4.1961813603779e-06,1.0
0.1375,-9.71153846153846,-0.00702447876465669,-0.061009813952209,-49.5383466732069,-2.40126733130217,1.75737176464104,-8.60891091747362e-08,-4.18282979808282e-06,4.18371562781794e-06,1.0
0.1375,-9.84615384615385,-0.00694188790943957,-0.0604596433280996,-49.5782924083427,-2.26979076411325,1.44317619776904,-3.00301437050621e-08,-4.17274441133486e-06,4.17285246945747e-06,1.0
0.1375,-9.84615384615385,-0.00694188790943957,-0.0604596433280996,-49.578311832669,-2.26833578617664,1.44317619776904,-3.00301437050621e-08,-4.17274441133486e-06,4.17285246945747e-06,1.0
0.1375,-9.98076923076923,-0.00686684478859052,-0.0599472876791027,-49.618257567805,-2.14881108112343,1.14612081181292,8.02605182315119e-09,-4.16265947933425e-06,4.16266721686939e-06,1.0
0.1375,-10.1153846153846,-0.00679798506051241,-0.0594491672407092,-49.6582314874425,-2.04550115369882,0.863924712320138,3.25428537450989e-08,-4.15257409258629e-06,4.15270160639417e-06,1.0
0.1375,-10.25,-0.00673401087938504,-0.0589694551182213,-49.69820540708,-1.95805679775254,0.594570155023667,4.71505501309366e-08,-4.14248916058568e-06,4.14275748987888e-06,1.0
