x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number
0.1375,-1.104,-0.276156406405697,-0.145183290548303,-44.4551637970442,6.28536874398649,-14.5185115104866,-0.000127019025967456,-5.30442184754065e-06,0.000127129736288793,1.0
0.1375,-1.13119744429161,-0.277084163783409,-0.144722544293264,-44.4607683544953,6.25658351741286,-14.3479588425042,-0.00012686089030467,-5.3022399697511e-06,0.000126971647376847,1.0
0.1375,-1.15839488858323,-0.278078867224709,-0.144263005092557,-44.4663768663518,6.21231224720242,-14.1783277351479,-0.000126705315778963,-5.3000585467089e-06,0.000126816117537344,1.0
0.1375,-1.18559233287484,-0.279101865054697,-0.143805035357101,-44.4719853782083,6.15357010772682,-14.0100938339579,-0.000126552156871185,-5.29787666891934e-06,0.000126663001330096,1.0
0.1375,-1.21278977716646,-0.280130559974144,-0.143348265766369,-44.4775899356592,6.08137227335775,-13.8437248275349,-0.000126401311717927,-5.29569479112979e-06,0.000126512196990383,1.0
0.1375,-1.21278977716646,-0.280130559974144,-0.143348265766369,-44.4775943453093,6.08450848368856,-13.8437248275349,-0.000126401311717927,-5.29569479112979e-06,0.000126512196990383,1.0
0.1375,-1.27360511141677,-0.282425119050194,-0.142338243745853,-44.4901265167538,5.89724098536291,-13.4793230078496,-0.000126071667182259,-5.29081626154948e-06,0.000126182637485622,1.0
0.1375,-1.33442044566708,-0.284679501633257,-0.141334145190721,-44.5026675305175,5.68274059601942,-13.1270024051843,-0.000125751408631913,-5.28593773196917e-06,0.000125862456318859,1.0
0.1375,-1.3952357799174,-0.286885420641423,-0.140337721540346,-44.5152085442812,5.44283523093362,-12.7884824561837,-0.000125439037219621,-5.28105920238886e-06,0.00012555015589351,1.0
0.1375,-1.45605111416771,-0.289039048187143,-0.13934714603709,-44.5277407157256,5.17935280538102,-12.465453236338,-0.000125132981338538,-5.2761802180612e-06,0.000125244165917477,1.0
0.1375,-1.45605111416771,-0.289039048187143,-0.13934714603709,-44.5277505760029,5.21473486518238,-12.465453236338,-0.000125132981338538,-5.2761802180612e-06,0.000125244165917477,1.0
0.1375,-1.59203833562578,-0.293611135582179,-0.137187149510432,-44.5557733632584,4.62469938001403,-11.7985747070643,-0.000124463593238033,-5.26527173860814e-06,0.000124574913719432,1.0
0.1375,-1.72802555708386,-0.297843602285223,-0.135055564456551,-44.5838159225407,4.2226185610874,-11.1992417380055,-0.000123800607980229,-5.25436280440772e-06,0.00012391206101407,1.0
0.1375,-1.86401277854193,-0.30172066318274,-0.132960507227119,-44.6118584818231,4.01998200718336,-10.6408292014133,-0.000123126577818766,-5.2434538702073e-06,0.000123238175797314,1.0
0.1375,-2.0,-0.305195019995113,-0.130893066061384,-44.6398812690786,4.02827931708278,-10.096249207985,-0.000122424346045591,-5.23254493600689e-06,0.000122536117252008,1.0
0.1375,-2.0,-0.305195019995113,-0.130893066061384,-44.6398930926041,4.04242112656805,-10.096249207985,-0.000122424346045591,-5.23254493600689e-06,0.000122536117252008,1.0
0.1375,-2.1,-0.305818474370281,-0.129407847560391,-44.6605000194591,4.08926577511501,-9.68984760338945,-0.000121880402730312,-5.2245227379899e-06,0.00012199232847824,1.0
0.1375,-2.2,-0.305724593624605,-0.127929359889304,-44.681121485937,4.14681310523895,-9.27803796102878,-0.000121306096843909,-5.21650099472026e-06,0.000121418207094866,1.0
0.1375,-2.3,-0.304920502246838,-0.126459558400531,-44.7017429524148,4.21517911402051,-8.85993288117268,-0.000120695200166665,-5.20847879670328e-06,0.000120807531200033,1.0
0.1375,-2.4,-0.303403734286196,-0.124996347768561,-44.7223498792696,4.29447979854033,-8.43463936879679,-0.00012004157906631,-5.20045705343364e-06,0.000120154173703196,1.0
0.1375,-2.4,-0.303403734286196,-0.124996347768561,-44.722361402825,4.29214810661795,-8.43463936879679,-0.00012004157906631,-5.20045705343364e-06,0.000120154173703196,1.0
0.1375,-2.53,-0.300405178791823,-0.123119648690976,-44.7491504077365,4.40676741968957,-7.86950501616309,-0.000119117845315486,-5.19002833243576e-06,0.000119230857862785,1.0
