x,y,Ux,Uy,N,Q,M,pile_number
0.1375,-9.98076923076923,-0.00681583238368819,-0.0559363555423135,-48.0984895876293,-1.43468599327141,0.62160428983266,1.0
0.1375,-10.1153846153846,-0.00676021716236359,-0.0554274943344933,-48.1320787835344,-1.36176386392656,0.433550707956829,1.0
0.1375,-10.25,-0.00670846008519075,-0.0549375761127524,-48.1656679794405,-1.30767915802266,0.254046012065593,1.0
0.1375,-10.3846153846154,-0.00665940732594024,-0.0544620508518307,-48.1992334927588,-1.27227364477743,0.0806437657358543,1.0
0.1375,-10.3846153846154,-0.00665940732594024,-0.0544620508518307,-48.1992498138097,-1.26865857065459,0.0806437657358541,1.0
0.1375,-10.5192307692308,-0.0066119507595294,-0.0540238304771843,-48.2328153271234,-1.24745005766927,-0.088598424282375,1.0
0.1375,-10.6538461538461,-0.00656498467283674,-0.0535996599708442,-48.2664045230249,-1.23161706519714,-0.25545676592621,1.0
0.1375,-10.7884615384615,-0.00651741069533975,-0.0531936651846861,-48.2999937189273,-1.22010246262538,-0.420457936807282,1.0
0.1375,-10.9230769230769,-0.0064681438709387,-0.0528014980163824,-48.3335592322437,-1.21184911934121,-0.584084638959682,1.0
0.1375,-10.9230769230769,-0.0064681438709387,-0.0528014980163824,-48.3335755532935,-1.20498128756336,-0.584084638959682,1.0
0.1375,-11.0576923076923,-0.0064161162844771,-0.0524452364270951,-48.3671410666083,-1.1901962446582,-0.745501028342587,1.0
0.1375,-11.1923076923077,-0.00636026442327664,-0.052102522836687,-48.400730262512,-1.15119277715636,-0.903454943412671,1.0
0.1375,-11.3269230769231,-0.00629946919752229,-0.051777359647936,-48.4343194584166,-1.08518837576898,-1.05429824563972,1.0
0.1375,-11.4615384615385,-0.00623266499034466,-0.0514655667368868,-48.4678849717342,-0.989400531207164,-1.19426631960683,1.0
0.1375,-11.4615384615385,-0.00623266499034466,-0.0514655667368868,-48.467901292791,-0.973583644058446,-1.19426631960683,1.0
0.1375,-11.5961538461539,-0.00615924128127431,-0.0511885604575956,-48.5014668061089,-0.82842394050322,-1.31658199630288,1.0
0.1375,-11.7307692307692,-0.00607773268780975,-0.0509247061276522,-48.5350560020187,-0.582732276622104,-1.41283120921312,1.0
0.1375,-11.8653846153846,-0.00598578046948944,-0.0506779139465065,-48.5686451979293,-0.229981552352362,-1.46870636621464,1.0
0.1375,-12.0,-0.00588105442985225,-0.0504441391353802,-48.60221071125,0.23635533236874,-1.46961889399717,1.0
0.1375,-12.0,-0.00588105442985225,-0.0504441391353802,-48.6022264495997,0.250678917422682,-1.46961889399717,1.0
0.1375,-12.125,-0.0057605563057226,-0.050248674195597,-48.6333944263626,0.539782546487735,-1.42076153468214,1.0
0.1375,-12.25,-0.0056273451872742,-0.0500576409774484,-48.6645843942068,0.879357431798486,-1.33255233469098,1.0
0.1375,-12.375,-0.0054823947176258,-0.0498723659335956,-48.6957743620514,1.26895423426878,-1.19878824483552,1.0
0.1375,-12.5,-0.0053194714525158,-0.0496914887734524,-48.7269423388155,1.70812361481245,-1.01326842439134,1.0
0.1375,-12.5,-0.0053194714525158,-0.0496914887734524,-48.7269574945831,1.70767168069019,-1.01326842439134,1.0
0.1375,-12.625,-0.00459029965415798,-0.0495203767070058,-48.7581254714266,1.77836516890764,-0.794774028250887,1.0
0.1375,-12.75,-0.00382249630754889,-0.049352310469633,-48.7893154394265,1.78593096153102,-0.571314471525412,1.0
0.1375,-12.875,-0.00302136793607787,-0.0491882039255082,-48.8205054074264,1.73140206927122,-0.350773988565539,1.0
0.1375,-13.0,-0.00219301249000781,-0.049027122449784,-48.85167338427,1.61581150283914,-0.140998417762878,1.0
0.1375,-13.0,-0.00219301249000781,-0.049027122449784,-48.8516853569853,1.40524124584689,-0.140998417762877,1.0
