x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number
0.1375,-1.104,-0.313034537174873,-0.146011924174354,-33.3495756569415,4.55394186411201,-7.83041565706141,-6.82849349686876e-05,-3.50798472936731e-06,6.83749830021139e-05,1.0
0.1375,-1.13119744429161,-0.313970409376024,-0.145439614597575,-33.3523218900935,4.51910903782537,-7.70701257461213,-6.81936289765872e-05,-3.50694199369173e-06,6.82837438571111e-05,1.0
0.1375,-1.15839488858323,-0.314969403527708,-0.144869188541238,-33.355070060905,4.46319791509093,-7.58479205043313,-6.8095643655397e-05,-3.50589948538982e-06,6.81858344236137e-05,1.0
0.1375,-1.18559233287484,-0.315989838869792,-0.144301209780525,-33.3578182317164,4.38698550505205,-7.46436526263923,-6.79911754559726e-05,-3.50485674971424e-06,6.80814509299035e-05,1.0
0.1375,-1.21278977716646,-0.317009980142752,-0.143735101166022,-33.3605644648682,4.2912488168521,-7.34633753619149,-6.78804426570423e-05,-3.50381401403865e-06,6.79708114410956e-05,1.0
0.1375,-1.21278977716646,-0.317009980142752,-0.143735101166022,-33.3605666256017,4.29602047221091,-7.34633753619149,-6.78804426570423e-05,-3.50381401403865e-06,6.79708114410956e-05,1.0
0.1375,-1.27360511141677,-0.319264082067597,-0.142486904546505,-33.3667073896116,4.05149786282485,-7.09244052984706,-6.76111885695718e-05,-3.50148252437066e-06,6.770179613318e-05,1.0
0.1375,-1.33442044566708,-0.321449834973767,-0.141247909595055,-33.3728524863598,3.78417500292351,-6.85402545015663,-6.73137401463464e-05,-3.49915103470266e-06,6.74046264766263e-05,1.0
0.1375,-1.3952357799174,-0.323560082112073,-0.140020818600965,-33.3789975831079,3.49591015000137,-6.63248672494351,-6.69901201035827e-05,-3.49681954503467e-06,6.70813233204517e-05,1.0
0.1375,-1.45605111416771,-0.325592166876764,-0.138802784443097,-33.3851383471177,3.18856156155291,-6.42918986510113,-6.6642212914303e-05,-3.49448805536667e-06,6.67337694790605e-05,1.0
0.1375,-1.45605111416771,-0.325592166876764,-0.138802784443097,-33.3851431786648,3.23444287397567,-6.42918986510113,-6.6642212914303e-05,-3.49448805536667e-06,6.67337694790605e-05,1.0
0.1375,-1.59203833562578,-0.329803133271535,-0.136164151768309,-33.3988743444248,2.52758931175151,-6.03976132711475,-6.5785126935225e-05,-3.48927460436244e-06,6.58775983407737e-05,1.0
0.1375,-1.72802555708386,-0.333557634604695,-0.133569220174064,-33.4126151984825,2.03911879029857,-5.73200747099404,-6.48321874905378e-05,-3.48406138073187e-06,6.49257361799845e-05,1.0
0.1375,-1.86401277854193,-0.336845351597908,-0.131030286477931,-33.42635605254,1.78617954574087,-5.47437428954653,-6.37973644188605e-05,-3.47884792972764e-06,6.38921441940327e-05,1.0
0.1375,-2.0,-0.339627819373297,-0.128533547028682,-33.4400872182999,1.78591981420246,-5.23461351898201,-6.26919718342833e-05,-3.4736344787234e-06,6.27881315931789e-05,1.0
0.1375,-2.0,-0.339627819373297,-0.128533547028682,-33.4400930118372,1.81846674299146,-5.23461351898202,-6.26919718342833e-05,-3.4736344787234e-06,6.27881315931789e-05,1.0
0.1375,-2.1,-0.339670806270567,-0.126750921135317,-33.4501904059973,1.86788008960465,-5.05033612478664,-6.18393751210533e-05,-3.46980073118175e-06,6.19366436972206e-05,1.0
0.1375,-2.2,-0.338945701679126,-0.124978497411527,-33.4602949245737,1.91772754047593,-4.86102588742022,-6.09567250648979e-05,-3.4659669836401e-06,6.1055182071379e-05,1.0
0.1375,-2.3,-0.337459219986947,-0.123219206832179,-33.4703994431501,1.96881283620809,-4.66666073685394,-6.00469866185449e-05,-3.46213323609845e-06,6.01467120340938e-05,1.0
0.1375,-2.4,-0.335209295405969,-0.121469856959086,-33.4804968373101,2.02193971740392,-4.4671924547516,-5.91130046814214e-05,-3.4582994885568e-06,5.92140790506642e-05,1.0
0.1375,-2.4,-0.335209295405969,-0.121469856959086,-33.4805024838567,2.02367148018452,-4.4671924547516,-5.91130046814214e-05,-3.4582994885568e-06,5.92140790506642e-05,1.0
0.1375,-2.53,-0.331185987231083,-0.119233982064951,-33.4936290962648,2.1020316266498,-4.19919377595097,-5.78673789277673e-05,-3.45331568496476e-06,5.79703280410748e-05,1.0
0.1375,-2.66,-0.325950745911264,-0.117014209448678,-33.5067649704142,2.19030071600144,-3.92022990797526,-5.65917216590606e-05,-3.44833188137272e-06,5.66966837927994e-05,1.0
0.1375,-2.79,-0.319556816331489,-0.114815073696192,-33.5199008445634,2.28835099427911,-3.629160355185,-5.52914061699994e-05,-3.44334807778068e-06,5.53985220221677e-05,1.0
0.1375,-2.92,-0.312062228348702,-0.112631487507899,-33.5330274569715,2.39605470752249,-3.32484572145966,-5.39710927114356e-05,-3.43836404681497e-06,5.408050661546e-05,1.0
0.1375,-2.92,-0.312062228348702,-0.112631487507899,-33.5330338400241,2.39584319389502,-3.32484572145966,-5.39710927114356e-05,-3.43836404681497e-06,5.408050661546e-05,1.0
0.1375,-3.05,-0.303466812395251,-0.110487706683972,-33.5461604524323,2.51149269449939,-3.00608254170608,-5.26345866092015e-05,-3.43338024322293e-06,5.2746448291957e-05,1.0
0.1375,-3.18,-0.293824188081925,-0.108358718149432,-33.5592963265816,2.63956170705322,-2.6713113214107,-5.12847764184698e-05,-3.42839643963089e-06,5.13992431310006e-05,1.0
0.1375,-3.31,-0.283162624955414,-0.106248673209332,-33.5724322007309,2.77973589438983,-2.31911361613111,-4.99236302857753e-05,-3.42341263603885e-06,5.00408694467569e-05,1.0
0.1375,-3.44,-0.27150788723756,-0.104152890518974,-33.5855588131389,2.93170091934251,-1.94807773159202,-4.85522650706116e-05,-3.41842860507313e-06,4.86724572793989e-05,1.0
0.1375,-3.44,-0.27150788723756,-0.104152890518974,-33.5855651961915,2.93192334690974,-1.94807773159202,-4.85522650706116e-05,-3.41842860507313e-06,4.86724572793989e-05,1.0
0.1375,-3.57,-0.258863292050296,-0.102093576289914,-33.5986918085997,3.09750212496582,-1.55639675596397,-4.71710300189443e-05,-3.41344480148109e-06,4.72943725876652e-05,1.0
0.1375,-3.7,-0.245236089096248,-0.100047797422911,-33.611827682749,3.27518521209414,-1.14218978793487,-4.57788883068133e-05,-3.40846099788905e-06,4.59056011939918e-05,1.0
0.1375,-3.83,-0.230603667818998,-0.0980193368267164,-33.6249635568983,3.46432070701151,-0.704155796987943,-4.43734534201212e-05,-3.40347719429701e-06,4.45037866415855e-05,1.0
0.1375,-3.96,-0.214941344352695,-0.0960039023264876,-33.6380901693063,3.66425670843473,-0.2410117815499,-4.29515494033694e-05,-3.39849339070497e-06,4.30857906214653e-05,1.0
0.1375,-3.96,-0.214941344352695,-0.0960039023264876,-33.6380965523589,3.66169025531841,-0.2410117815499,-4.29515494033694e-05,-3.39849339070497e-06,4.30857906214653e-05,1.0
0.1375,-4.09,-0.198206383039235,-0.094021730165916,-33.6512231647671,3.87177172108247,0.248531508366031,-4.15097711083945e-05,-3.39350935973926e-06,4.16482533036614e-05,1.0
0.1375,-4.22,-0.18034028467467,-0.0920518849944765,-33.6643590389165,4.08158023776361,0.765658561513175,-4.00448698201217e-05,-3.38852555614721e-06,4.01879796003128e-05,1.0
0.1375,-4.35,-0.161266181379381,-0.090097794888306,-33.6774949130658,4.28949504643774,1.30990560826687,-3.85539060516749e-05,-3.38354175255518e-06,3.87020933107326e-05,1.0
0.1375,-4.48,-0.140893309095613,-0.0881555414527504,-33.6906215254738,4.4938953881808,1.88075354399832,-3.70341549569275e-05,-3.37855794896313e-06,3.71879454553249e-05,1.0
0.1375,-4.48,-0.140893309095613,-0.0881555414527504,-33.6906279085265,4.48862546430883,1.88075354399832,-3.70341549569275e-05,-3.37855794896313e-06,3.71879454553249e-05,1.0
