x,y,Ux,Uy,N,Q,M,pile_number
0.1375,-3.05,-0.253422827331144,-0.120307387909172,-64.8567054664113,8.55470716553724,-9.83769720021109,1.0
0.1375,-3.18,-0.246217729645072,-0.118938847192421,-64.9253337068554,8.66549668976725,-8.71821797060882,1.0
0.1375,-3.31,-0.238072362682029,-0.117578040570033,-64.9939619472993,8.78548874680551,-7.58374880531487,1.0
0.1375,-3.44,-0.229001881795778,-0.116223103066829,-65.0625417998753,8.91422896250385,-6.43362061419007,1.0
0.1375,-3.44,-0.229001881795778,-0.116223103066829,-65.0625751480522,8.91281471780362,-6.43362061419008,1.0
0.1375,-3.57,-0.218998970761877,-0.114883352949439,-65.1311550006285,9.04663080034072,-5.26655329797377,1.0
0.1375,-3.7,-0.208058826095888,-0.113549303644532,-65.1997832410725,9.18231165949263,-4.08140669759464,1.0
0.1375,-3.83,-0.196146918776989,-0.112222612129033,-65.2684114815164,9.31945785697456,-2.87853705453668,1.0
0.1375,-3.96,-0.183225116352053,-0.110901502670934,-65.3369913340925,9.45766995450171,-1.65831063489311,1.0
0.1375,-3.96,-0.183225116352053,-0.110901502670934,-65.3370246822693,9.45669646176981,-1.65831063489311,1.0
0.1375,-4.09,-0.16923655948783,-0.109594833000591,-65.4056045348456,9.59663629912962,-0.420075307859328,1.0
0.1375,-4.22,-0.154108790136232,-0.108293581282271,-65.4742327752897,9.7297772403839,0.836537147180496,1.0
0.1375,-4.35,-0.137746855066902,-0.106999320441839,-65.5428610157336,9.85464609336071,2.10989315466775,1.0
0.1375,-4.48,-0.120044106767544,-0.105710361725433,-65.6114408683097,9.96976966588818,3.39830625441455,1.0
0.1375,-4.48,-0.120044106767544,-0.105710361725433,-65.6114742164865,9.96150143609778,3.39830625441455,1.0
0.1375,-4.61,-0.100867134230186,-0.104435113625583,-65.6800540690628,10.06715026708,4.70019164517154,1.0
0.1375,-4.74,-0.0800346570401548,-0.103165007536377,-65.7486823095068,10.1361207042843,6.01422678629002,1.0
0.1375,-4.87,-0.0572793937731008,-0.101901534338965,-65.8173105499508,10.1619852959369,7.33432517403199,1.0
0.1375,-5.0,-0.0326606903794229,-0.100643090103541,-65.8858904025268,10.1383165902645,8.65414764925151,1.0
0.1375,-5.0,-0.0326606903794229,-0.100643090103541,-65.8859243426823,10.0399590068701,8.65414764925151,1.0
0.1375,-5.13461538461539,-0.0298754685474939,-0.099371581455371,-65.9569389829235,9.54813482164878,9.97298128776495,1.0
0.1375,-5.26923076923077,-0.0278010561474052,-0.0981187445516103,-66.0280037289445,8.97479902699704,11.2212572790669,1.0
0.1375,-5.40384615384616,-0.0260574145873949,-0.0968899785993036,-66.0990684749654,8.30143939691844,12.385345924284,1.0
0.1375,-5.53846153846154,-0.0245426700475327,-0.0956794604787135,-66.1700831152063,7.50954370541655,13.4508305262469,1.0
0.1375,-5.53846153846154,-0.0245426700475327,-0.0956794604787135,-66.1701176473403,7.54111293879623,13.4508305262469,1.0
0.1375,-5.67307692307692,-0.0231880379513939,-0.0945160713500967,-66.2411322875815,6.75353809135392,14.4130294890303,1.0
0.1375,-5.80769230769231,-0.0219541878809593,-0.093370362746894,-66.3121970336023,5.94483987627591,15.2680844315903,1.0
0.1375,-5.94230769230769,-0.0208349691738337,-0.092247456540179,-66.383261779623,5.11770309330859,16.0131062719831,1.0
0.1375,-6.07692307692308,-0.0198056900497681,-0.0911418435282904,-66.4542764198639,4.27481254219835,16.6452800595824,1.0
0.1375,-6.07692307692308,-0.0198056900497681,-0.0911418435282904,-66.4543109519977,4.27369080021676,16.6452800595824,1.0
0.1375,-6.21153846153846,-0.0188531005073259,-0.090080920979637,-66.5253255922388,3.42002246088359,17.1625013239437,1.0
0.1375,-6.34615384615385,-0.0179659130955779,-0.0890367741601279,-66.5963903382595,2.60389466281606,17.5677672934976,1.0
0.1375,-6.48076923076923,-0.0171369263257115,-0.0880142726308708,-66.6674550842802,1.81676431922866,17.865012372922,1.0
0.1375,-6.61538461538462,-0.0163622628829103,-0.0870081941897374,-66.738469724521,1.0500883433359,18.0577851432551,1.0
0.1375,-6.61538461538462,-0.0163622628829103,-0.0870081941897374,-66.7385042566547,1.05895588309477,18.0577851432551,1.0
0.1375,-6.75,-0.0156394917311096,-0.0860445860792428,-66.8095188968958,0.321531533009425,18.1503509623284,1.0
0.1375,-6.88461538461539,-0.0149629133927816,-0.0850969309034191,-66.8805836429164,-0.377634243096695,18.1459777332755,1.0
0.1375,-7.01923076923077,-0.0143302305922163,-0.0841698697065978,-66.951648388937,-1.03105493173132,18.0507082674446,1.0
0.1375,-7.15384615384616,-0.0137394533128896,-0.0832584417699523,-67.0226630291778,-1.63124401940219,17.8708627561323,1.0
0.1375,-7.15384615384616,-0.0137394533128896,-0.0832584417699523,-67.0226975613113,-1.6513703178256,17.8708627561323,1.0
0.1375,-7.28846153846154,-0.0131860116813917,-0.0823874715796879,-67.0937122015524,-2.20737860750227,17.6106972237846,1.0
0.1375,-7.42307692307693,-0.012666182916012,-0.0815317095111554,-67.164776947573,-2.716989438202,17.278620660051,1.0
0.1375,-7.55769230769231,-0.0121790886423766,-0.0806955907685452,-67.2358416935935,-3.17943486931114,16.8811462697909,1.0
0.1375,-7.69230769230769,-0.0117243344008395,-0.079874391877734,-67.3068563338344,-3.59394696021602,16.424797359435,1.0
0.1375,-7.69230769230769,-0.0117243344008395,-0.079874391877734,-67.3068908659679,-3.60594551009111,16.424797359435,1.0
0.1375,-7.82692307692308,-0.0113006911763259,-0.0790918358636849,-67.3779055062089,-3.94637028277344,15.9164350963107,1.0
0.1375,-7.96153846153846,-0.010905093332986,-0.0783238175007291,-67.4489702522294,-4.26581587749502,15.3631870305954,1.0
0.1375,-8.09615384615385,-0.0105359059040794,-0.0775745878237924,-67.52003499825,-4.55746376360218,14.7689274429287,1.0
0.1375,-8.23076923076923,-0.0101917286404968,-0.0768396375240609,-67.5910496384908,-4.81449541044126,14.1377969160905,1.0
0.1375,-8.23076923076923,-0.0101917286404968,-0.0768396375240609,-67.5910841706243,-4.80948320233297,14.1377969160905,1.0
0.1375,-8.36538461538462,-0.00987112073119584,-0.0761417040784666,-67.6620988108653,-5.01966294802722,13.4758347609829,1.0
0.1375,-8.5,-0.0095726892402329,-0.0754577088796362,-67.7331635568858,-5.18196160993471,12.788493039073,1.0
0.1375,-8.63461538461539,-0.00929510491232673,-0.0747917395642379,-67.8042283029064,-5.29676325530878,12.082498951138,1.0
0.1375,-8.76923076923077,-0.00903706749413752,-0.0741394789558064,-67.8752429431471,-5.36445195140276,11.3645578376765,1.0
0.1375,-8.76923076923077,-0.00903706749413752,-0.0741394789558064,-67.8752774752806,-5.36839847182357,11.3645578376765,1.0
0.1375,-8.90384615384616,-0.0087972741463819,-0.0735227900809625,-67.9462921155216,-5.39828673220259,10.6397455661148,1.0
0.1375,-9.03846153846154,-0.00857440106751154,-0.0729195081861097,-68.0173568615422,-5.40245058942137,9.9123343606086,1.0
0.1375,-9.17307692307692,-0.0083672221669776,-0.072333577482284,-68.0884216075627,-5.38184200577719,9.18601447567688,1.0
0.1375,-9.30769230769231,-0.00817455258983236,-0.0717608518311881,-68.1594362478035,-5.33741294356729,8.46443746963246,1.0
0.1375,-9.30769230769231,-0.00817455258983236,-0.0717608518311881,-68.1594707799369,-5.33923152604709,8.46443746963246,1.0
0.1375,-9.44230769230769,-0.00799521284854246,-0.0712224266341934,-68.2304854201779,-5.27667624601835,7.74995248918556,1.0
0.1375,-9.57692307692307,-0.00782807135110817,-0.0706969426921478,-68.3015501661985,-5.20397737569877,7.04425443710671,1.0
0.1375,-9.71153846153846,-0.00767197854421894,-0.0701882200622871,-68.372614912219,-5.12139647927154,6.34900104388322,1.0
0.1375,-9.84615384615385,-0.00752586585873981,-0.0696922633860113,-68.4436295524598,-5.02919512091984,5.66584272775703,1.0
0.1375,-9.84615384615385,-0.00752586585873981,-0.0696922633860113,-68.4436640845932,-5.02842653953866,5.66584272775703,1.0
0.1375,-9.98076923076923,-0.00738877474619089,-0.069229503513808,-68.5146787248342,-4.92820870125612,4.9957329087562,1.0
0.1375,-10.1153846153846,-0.0072596852642074,-0.0687792824376604,-68.5857434708548,-4.81800588944252,4.33946574816225,1.0
0.1375,-10.25,-0.00713760067871557,-0.0683453147262092,-68.6568082168753,-4.69719897252986,3.69875326285711,1.0
0.1375,-10.3846153846154,-0.00702157054964025,-0.0679237362788059,-68.7278228571161,-4.56516881895013,3.07533795952563,1.0
0.1375,-10.3846153846154,-0.00702157054964025,-0.0679237362788059,-68.7278573892495,-4.56325641764491,3.07533795952563,1.0
0.1375,-10.5192307692308,-0.00691067718306247,-0.067534413222352,-68.7988720294906,-4.41758362157328,2.47079777705047,1.0
0.1375,-10.6538461538461,-0.00680400708533707,-0.0671572878027526,-68.8699367755112,-4.25349008901502,1.88681688761479,1.0
0.1375,-10.7884615384615,-0.00670066951891802,-0.0667959872498286,-68.9410015215317,-4.0702106156957,1.32622315453126,1.0
0.1375,-10.9230769230769,-0.00659980705150563,-0.0664467598404787,-69.0120161617725,-3.8669799973409,0.791883486713843,1.0
0.1375,-10.9230769230769,-0.00659980705150563,-0.0664467598404787,-69.012050693906,-3.85843794014965,0.791883486713844,1.0
0.1375,-11.0576923076923,-0.00650060738865652,-0.0661290040460174,-69.0830653341471,-3.62957322417536,0.287438923035524,1.0
0.1375,-11.1923076923077,-0.00640229049905651,-0.0658231643619613,-69.1541300801677,-3.34824648628867,-0.182963432426143,1.0
0.1375,-11.3269230769231,-0.00630404796510945,-0.0655327984023409,-69.2251948261883,-3.01168163812836,-0.611743087200904,1.0
0.1375,-11.4615384615385,-0.00620513531575821,-0.0652542484902853,-69.2962094664291,-2.6171025913332,-0.991192040719544,1.0
0.1375,-11.4615384615385,-0.00620513531575821,-0.0652542484902853,-69.2962439985628,-2.60538570125493,-0.991192040719544,1.0
0.1375,-11.5961538461539,-0.00610527089727975,-0.065006540224507,-69.3672586388038,-2.12960106376882,-1.31105771954028,1.0
0.1375,-11.7307692307692,-0.00600329336602508,-0.0647705247998692,-69.4383233848245,-1.54064574975686,-1.55946656744934,1.0
0.1375,-11.8653846153846,-0.00589711667895079,-0.0645497075974897,-69.5093881308452,-0.83512567891158,-1.72071516527526,1.0
0.1375,-12.0,-0.00578452243036531,-0.0643405071149322,-69.580402771086,-0.00964677092552657,-1.77893233032845,1.0
0.1375,-12.0,-0.00578452243036531,-0.0643405071149322,-69.5804360699298,-0.000420885585157738,-1.77893233032845,1.0
0.1375,-12.125,-0.00566245593970239,-0.0641655823039179,-69.6463782358683,0.455159457875755,-1.7509092195245,1.0
0.1375,-12.25,-0.00553305128137723,-0.063994629691497,-69.7123669286024,0.946869786144721,-1.66361037582126,1.0
0.1375,-12.375,-0.00539649199794482,-0.0638288456818756,-69.7783556213365,1.47396689512623,-1.51266340969998,1.0
0.1375,-12.5,-0.00524388060495391,-0.0636670146749437,-69.8442977872748,2.03570758072478,-1.29370341323605,1.0
0.1375,-12.5,-0.00524388060495391,-0.0636670146749437,-69.844329852829,2.04183629592209,-1.29370341323605,1.0
0.1375,-12.625,-0.00453383406037739,-0.0635139783508117,-69.9102720187677,2.12607120559665,-1.03251981074215,1.0
0.1375,-12.75,-0.00378532328393664,-0.06336368980013,-69.9762607115023,2.14426489197245,-0.764978523421403,1.0
0.1375,-12.875,-0.00300550709130161,-0.0632169781833811,-70.0422494042368,2.10230213734825,-0.498834868250208,1.0
0.1375,-13.0,-0.00220101711878137,-0.0630730025522497,-70.1081915701753,2.00606772402281,-0.241620446061654,1.0
0.1375,-13.0,-0.00220101711878137,-0.0630730025522497,-70.1082169019621,1.9643769647271,-0.241620446061653,1.0
0.1375,-13.0725,-0.00214312315844995,-0.0630088092984823,-70.1464633582058,1.28043263258282,-0.125222405408005,1.0
0.1375,-13.145,-0.00208764473529397,-0.0629577360838703,-70.1847367999904,0.754605413682375,-0.0519831901753145,1.0
0.1375,-13.2175,-0.00203229609860794,-0.062923759876322,-70.2230102417749,0.34664668603582,-0.0129323770462945,1.0
0.1375,-13.29,-0.00197669851893185,-0.0629028882305739,-70.2612566980184,0.0163078276531932,-4.48859699408999e-17,1.0
1.2375,-1.104,-0.240881232891863,-0.190873979703736,-4.7510222376569,7.71209395366519,-24.5439638685481,2.0
1.2375,-1.216,-0.244397616828705,-0.188992210422232,-4.81010641833808,7.33571884793136,-23.7012165957629,2.0
1.2375,-1.328,-0.24764496417548,-0.187126071833558,-4.86923228702863,6.94701489312079,-22.9013342468134,2.0
1.2375,-1.44,-0.250645769100795,-0.185280142766219,-4.92835815571921,6.56098654869277,-22.1446257891602,2.0
1.2375,-1.552,-0.253422428196625,-0.183449579711131,-4.98744233640051,6.19263827410661,-21.430902187128,2.0
1.2375,-1.552,-0.253422428196625,-0.183449579711131,-4.98747106713792,6.25435577400873,-21.430902187128,2.0
1.2375,-1.664,-0.255963397554827,-0.181658861338726,-5.04655524781918,5.92655829638855,-20.7506769865603,2.0
1.2375,-1.776,-0.258290459037478,-0.179883147669848,-5.10568111650983,5.80004729288724,-20.0959269803646,2.0
1.2375,-1.888,-0.260402978926395,-0.17812683567725,-5.16480698520046,5.88788207518129,-19.443168197253,2.0
1.2375,-2.0,-0.26227671958763,-0.176385276550548,-5.22389116588167,6.20312195494714,-18.7684715769422,2.0
1.2375,-2.0,-0.26227671958763,-0.176385276550548,-5.22391835747231,6.21712126427893,-18.7684715769422,2.0
1.2375,-2.1,-0.262288085523623,-0.174854515056589,-5.27667209022339,6.35948357060393,-18.1397257294301,2.0
1.2375,-2.2,-0.26176731292763,-0.173329118454233,-5.32946304441126,6.4954462598511,-17.4967897204139,2.0
1.2375,-2.3,-0.260731211714887,-0.171810665651223,-5.38225399859912,6.62610702112133,-16.8405128830315,2.0
1.2375,-2.4,-0.25917143016083,-0.170297497001001,-5.43500773135013,6.7525635435155,-16.1717067323322,2.0
1.2375,-2.4,-0.25917143016083,-0.170297497001001,-5.4350372316606,6.75311446329568,-16.1717067323322,2.0
1.2375,-2.53,-0.256360647238188,-0.16835089038758,-5.50361708423695,6.93206517718382,-15.2824352763393,2.0
1.2375,-2.66,-0.252665170415138,-0.166412996990045,-5.57224532468119,7.11633790582979,-14.3691314677871,2.0
1.2375,-2.79,-0.248096304932872,-0.164486353716147,-5.6408735651254,7.30601803860019,-13.4315256184526,2.0
1.2375,-2.92,-0.242658330869433,-0.162568250423156,-5.70945341770168,7.50119096486165,-12.4693367039721,2.0
1.2375,-2.92,-0.242658330869433,-0.162568250423156,-5.70948676587873,7.50088096044431,-12.4693367039721,2.0
1.2375,-3.05,-0.236357739264051,-0.160672248493994,-5.77806661845509,7.7027169839536,-11.4813563759276,2.0
1.2375,-3.18,-0.229192336925686,-0.158784547302228,-5.84669485889933,7.9061257850655,-10.4665497448451,2.0
1.2375,-3.31,-0.221166853608458,-0.156907561326588,-5.91532309934355,8.11067765377425,-9.4252391010439,2.0
1.2375,-3.44,-0.212278421270858,-0.155038707332833,-5.98390295191987,8.31594288007405,-8.35775508503222,2.0
1.2375,-3.44,-0.212278421270858,-0.155038707332833,-5.98393630009692,8.31560450202501,-8.35775508503222,2.0
1.2375,-3.57,-0.202524878840943,-0.153190892337476,-6.05251615267329,8.52192361877843,-7.26356490112432,2.0
1.2375,-3.7,-0.191901108746888,-0.151350976197237,-6.12114439311751,8.72718728012784,-6.14208856849023,2.0
1.2375,-3.83,-0.180398322918646,-0.149521254041606,-6.18977263356172,8.93101461362006,-4.99403401512417,2.0
1.2375,-3.96,-0.168005351481967,-0.14769926624979,-6.25835248613805,9.13302474680189,-3.82011556010081,2.0
1.2375,-3.96,-0.168005351481967,-0.14769926624979,-6.25838583431507,9.13111450554355,-3.82011556010081,2.0
1.2375,-4.09,-0.154701628807105,-0.145897281935406,-6.32696568689144,9.32857621201991,-2.62043916629642,2.0
1.2375,-4.22,-0.140463958152012,-0.144102804677452,-6.39559392733569,9.51728543796184,-1.39504465463246,2.0
1.2375,-4.35,-0.125270071617881,-0.142318013183723,-6.46422216777991,9.69564949453665,-0.145821125821313,2.0
1.2375,-4.48,-0.109099497593025,-0.140540568309519,-6.53280202035623,9.8620756929116,1.12528701946402,2.0
1.2375,-4.48,-0.109099497593025,-0.140540568309519,-6.53283536853325,9.85255053710096,1.12528701946402,2.0
1.2375,-4.61,-0.0919130684008679,-0.138782116915382,-6.60141522110963,10.0094005477047,2.41639916170511,2.0
1.2375,-4.74,-0.0736933875196009,-0.137030790362821,-6.67004346155388,10.1201397691459,3.72581344689695,2.0
1.2375,-4.87,-0.054262112221895,-0.135288653716981,-6.73867170199809,10.1746146213166,5.04580679124525,2.0
1.2375,-5.0,-0.0337045773342345,-0.133553485325562,-6.8072515545744,10.1626715241086,6.36825731345373,2.0
1.2375,-5.0,-0.0337045773342345,-0.133553485325562,-6.80728549473195,10.0552140521346,6.36825731345374,2.0
1.2375,-5.13461538461539,-0.0314319013371402,-0.131800505573294,-6.8783001349744,9.51407335553818,7.68424944887445,2.0
1.2375,-5.26923076923077,-0.0295610351433148,-0.130073391290825,-6.94936488099777,9.0037887296538,8.93145235146825,2.0
1.2375,-5.40384615384616,-0.0278889106529413,-0.128379621085201,-7.02042962702112,8.47843546086663,10.1082308501481,2.0
1.2375,-5.53846153846154,-0.0263748046472168,-0.126711129174922,-7.09144426726349,7.89208883556189,11.2110427081481,2.0
1.2375,-5.53846153846154,-0.0263748046472168,-0.126711129174922,-7.09147879940169,7.89522694115766,11.2110427081481,2.0
1.2375,-5.67307692307692,-0.0249881353119341,-0.12510791973964,-7.16249343964419,7.25423709800273,12.23059329023,2.0
1.2375,-5.80769230769231,-0.0237142890931753,-0.123529202806366,-7.23355818566771,6.60097989117614,13.163550636657,2.0
1.2375,-5.94230769230769,-0.0225361297691002,-0.1219820728356,-7.3046229316912,5.93218531698334,14.0074940921418,2.0
1.2375,-6.07692307692308,-0.0214391360294532,-0.120458898863384,-7.3756375719336,5.24458337172979,14.7598397213722,2.0
1.2375,-6.07692307692308,-0.0214391360294532,-0.120458898863384,-7.37567210407208,5.24125420241562,14.7598397213722,2.0
1.2375,-6.21153846153846,-0.0204143235970954,-0.11899762968532,-7.44668674431461,4.5703788037501,15.4201792018311,2.0
1.2375,-6.34615384615385,-0.0194617215165714,-0.117559599748241,-7.51775149033828,3.88851167393451,15.9898284782231,2.0
1.2375,-6.48076923076923,-0.018571230858893,-0.116151554030382,-7.58881623636194,3.19210161443575,16.4666759235675,2.0
1.2375,-6.61538461538462,-0.0177331665893567,-0.114766259099628,-7.65983087660444,2.47759742672074,16.8484338554417,2.0
1.2375,-6.61538461538462,-0.0177331665893567,-0.114766259099628,-7.65986540874316,2.48464772854738,16.8484338554417,2.0
1.2375,-6.75,-0.0169493994568226,-0.11343979378937,-7.73088004898578,1.77629810399945,17.1348212849585,2.0
1.2375,-6.88461538461539,-0.0162147950229765,-0.112135428042269,-7.80194479500952,1.10072594940999,17.3280971987237,2.0
1.2375,-7.01923076923077,-0.0155253066407585,-0.110859590310977,-7.87300954103324,0.459217700514437,17.4327667540402,2.0
1.2375,-7.15384615384616,-0.0148785124119514,-0.109605409351909,-7.94402418127578,-0.146940206951772,17.4533588851992,2.0
1.2375,-7.15384615384616,-0.0148785124119514,-0.109605409351909,-7.94405871341471,-0.154967894806098,17.4533588851992,2.0
1.2375,-7.28846153846154,-0.0142718301191673,-0.108407270321239,-8.01507335365733,-0.75569538327939,17.3917706152297,2.0
1.2375,-7.42307692307693,-0.0137025557965633,-0.107230199190512,-8.08613809968122,-1.33181156792084,17.2510077561363,2.0
1.2375,-7.55769230769231,-0.0131686238221978,-0.106080339296897,-8.15720284570508,-1.88695300386368,17.0340637633283,2.0
1.2375,-7.69230769230769,-0.0126690330108616,-0.104951148011712,-8.22821748594762,-2.42475624624118,16.7437579744842,2.0
1.2375,-7.69230769230769,-0.0126690330108616,-0.104951148011712,-8.22825201808677,-2.40587117118452,16.7437579744842,2.0
1.2375,-7.82692307692308,-0.0121993921346457,-0.103875484823429,-8.29926665832944,-2.8568515212229,16.3890094489997,2.0
1.2375,-7.96153846153846,-0.0117598003940146,-0.102819960845673,-8.37033140435338,-3.25983688754045,15.9767923324473,2.0
1.2375,-8.09615384615385,-0.0113492834707884,-0.101790464317122,-8.44139615037729,-3.62158601853617,15.5130075727814,2.0
1.2375,-8.23076923076923,-0.0109660681961821,-0.100780749256026,-8.51241079061986,-3.94885766260906,15.0032619703361,2.0
1.2375,-8.23076923076923,-0.0109660681961821,-0.100780749256026,-8.51244532275916,-3.94904282203393,15.0032619703361,2.0
1.2375,-8.36538461538462,-0.0106087877656367,-0.0998223100380908,-8.58345996300185,-4.24544468338085,14.4514580280406,2.0
1.2375,-8.5,-0.0102757100074276,-0.098883179777388,-8.65452470902586,-4.50459699439896,13.8618946954586,2.0
1.2375,-8.63461538461539,-0.00996537026741528,-0.0979690203846633,-8.72558945504985,-4.72360756081485,13.2402018946146,2.0
1.2375,-8.76923076923077,-0.00967627290846015,-0.0970738520065677,-8.79660409529247,-4.89958418835513,12.5921176822083,2.0
1.2375,-8.76923076923077,-0.00967627290846015,-0.0970738520065677,-8.79663862743194,-4.89697126448328,12.5921176822083,2.0
1.2375,-8.90384615384615,-0.00940698192704415,-0.0962279577908989,-8.86765326767461,-5.06402561186046,11.921202712698,2.0
1.2375,-9.03846153846154,-0.00915625481193235,-0.0954006366585832,-8.93871801369868,-5.17877476382361,11.2310906938124,2.0
1.2375,-9.17307692307692,-0.00892318351977688,-0.0945973518571304,-9.00978275972273,-5.24419625375158,10.528807198328,2.0
1.2375,-9.30769230769231,-0.00870677664019106,-0.0938123604433963,-9.08079739996535,-5.2632676150232,9.82125166520701,2.0
1.2375,-9.30769230769231,-0.00870677664019106,-0.0938123604433963,-9.08083193210491,-5.26740872421441,9.82125166520701,2.0
1.2375,-9.44230769230769,-0.00850579475720875,-0.0930748823039358,-9.15184657234768,-5.23965402149163,9.11401758458984,2.0
1.2375,-9.57692307692307,-0.00831898121914524,-0.0923553321578082,-9.22291131837181,-5.19691736070805,8.4112650681819,2.0
1.2375,-9.71153846153846,-0.0081453886096325,-0.0916590012832926,-9.29397606439592,-5.14117879890163,7.71510727090744,2.0
1.2375,-9.84615384615385,-0.00798393578072419,-0.0909803555868216,-9.3649907046386,-5.07441839311032,7.02757827593881,2.0
1.2375,-9.84615384615385,-0.00798393578072419,-0.0909803555868216,-9.36502523677826,-5.06969758998396,7.02757827593881,2.0
1.2375,-9.98076923076923,-0.00783343915154035,-0.0903476944651659,-9.43603987702105,-4.99129593597337,6.35030636787433,2.0
1.2375,-10.1153846153846,-0.00769260500981297,-0.0897324038787036,-9.50710462304525,-4.88941637029901,5.68481375273368,2.0
1.2375,-10.25,-0.00756032732466347,-0.0891396289902293,-9.57816936906943,-4.76245451576064,5.03474569258581,2.0
1.2375,-10.3846153846154,-0.0074355310149795,-0.0885640175155845,-9.64918400931217,-4.608805995158,4.40381831549414,2.0
1.2375,-10.3846153846154,-0.0074355310149795,-0.0885640175155845,-9.64921854145192,-4.60987885706218,4.40381831549414,2.0
1.2375,-10.5192307692308,-0.00731726019523624,-0.0880330866356051,-9.72023318169471,-4.42895348766936,3.79524715952937,2.0
1.2375,-10.6538461538461,-0.00720445409760712,-0.0875190537407601,-9.79129792771894,-4.22052708459421,3.21266302854262,2.0
1.2375,-10.7884615384615,-0.00709615087677552,-0.0870269430181701,-9.86236267374316,-3.98609513502023,2.65985508636706,2.0
1.2375,-10.9230769230769,-0.00699137769067616,-0.0865515578412588,-9.9333773139859,-3.72715312613093,2.14056089060788,2.0
1.2375,-10.9230769230769,-0.00699137769067616,-0.0865515578412588,-9.93341184612566,-3.72681414545116,2.14056089060788,2.0
1.2375,-11.0576923076923,-0.00688923832304046,-0.0861197676267853,-10.0044264863685,-3.44749249671431,1.65749507301119,2.0
1.2375,-11.1923076923077,-0.00678873063655658,-0.0857044854465388,-10.0754912323927,-3.14213337441543,1.21356886327362,2.0
1.2375,-11.3269230769231,-0.00668877746116552,-0.0853106390606758,-10.1465559784169,-2.81026756314126,0.812529342268041,2.0
1.2375,-11.4615384615385,-0.00658803143210142,-0.0849331621089351,-10.2175706186597,-2.45142584747852,0.458156875333334,2.0
1.2375,-11.4615384615385,-0.00658803143210142,-0.0849331621089351,-10.2176051507994,-2.44918049915473,0.458156875333334,2.0
1.2375,-11.5961538461539,-0.00648497520143886,-0.0845984075308135,-10.2886197910422,-2.07366258386578,0.153475550982999,2.0
1.2375,-11.7307692307692,-0.00637865927514516,-0.0842798517298219,-10.3596845370664,-1.66763788923998,-0.0987616765769696,2.0
