x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number
0.1375,-1.104,-0.364431291897945,-0.148618388472671,-27.457604548002,3.006542469346,-1.94319706167319,-7.41565600037575e-05,-1.55123723288852e-06,7.41727829364895e-05,1.0
0.1375,-1.13119744429161,-0.365405131744239,-0.147828173822145,-27.458501277195,2.95169616315078,-1.86213678074295,-7.40871400921606e-05,-1.55048110173084e-06,7.41033623979523e-05,1.0
0.1375,-1.15839488858323,-0.366430455763308,-0.147041743506082,-27.4593986390935,2.87541727651478,-1.78283877509206,-7.39869428798556e-05,-1.54972497057315e-06,7.40031713117177e-05,1.0
0.1375,-1.18559233287484,-0.36746269516369,-0.146260223618405,-27.4602960009921,2.78019958710832,-1.7058642344765,-7.38571106921881e-05,-1.54896883941547e-06,7.38733517871202e-05,1.0
0.1375,-1.21278977716646,-0.368482442861381,-0.145482451175026,-27.461192730185,2.6685368726017,-1.63175443955268,-7.36987858545035e-05,-1.54821270825778e-06,7.37150459473368e-05,1.0
0.1375,-1.21278977716646,-0.368482442861381,-0.145482451175026,-27.461193435733,2.672752922494,-1.63175443955268,-7.36987858545035e-05,-1.54821270825778e-06,7.37150459473368e-05,1.0
0.1375,-1.27360511141677,-0.37069466706096,-0.143778616393779,-27.4631985831658,2.40131695535032,-1.47737545586165,-7.32474873075262e-05,-1.54652195760718e-06,7.32638118516336e-05,1.0
0.1375,-1.33442044566708,-0.372789251758265,-0.142093110647147,-27.4652051453713,2.10821718880368,-1.34013410376922,-7.26720827515237e-05,-1.54483120695659e-06,7.26885005685377e-05,1.0
0.1375,-1.3952357799174,-0.374766960972071,-0.140431247420422,-27.4672117075767,1.79578275906298,-1.22128406529474,-7.19853705959395e-05,-1.54314045630599e-06,7.20019087406899e-05,1.0
0.1375,-1.45605111416771,-0.376631498791015,-0.138787319658958,-27.4692168550094,1.4663428023371,-1.12204187429943,-7.1199938247446e-05,-1.5414497056554e-06,7.12166221723214e-05,1.0
0.1375,-1.45605111416771,-0.376631498791015,-0.138787319658958,-27.4692184326631,1.50418134723214,-1.12204187429943,-7.1199938247446e-05,-1.5414497056554e-06,7.12166221723214e-05,1.0
0.1375,-1.59203833562578,-0.380366904461483,-0.135278928214126,-27.4737020786279,0.759874938337505,-0.970680567819901,-6.91462264512666e-05,-1.5376691635538e-06,6.91633216300835e-05,1.0
0.1375,-1.72802555708386,-0.383533435610168,-0.131855983214153,-27.4781888881207,0.252963927104079,-0.904726786720035,-6.67678395984694e-05,-1.53388850776537e-06,6.67854566399092e-05,1.0
0.1375,-1.86401277854193,-0.386131181443168,-0.12854186012544,-27.4826756976135,-0.00518363653925197,-0.890594794525361,-6.41444275970571e-05,-1.53010785197694e-06,6.41626746776721e-05,1.0
0.1375,-2.0,-0.388122507087384,-0.125309228065495,-27.4871593435782,-0.00319970266360148,-0.894244698090268,-6.13320880802348e-05,-1.52632730987534e-06,6.13510774423608e-05,1.0
0.1375,-2.0,-0.388122507087384,-0.125309228065495,-27.4871612353502,0.0188347318504312,-0.894244698090268,-6.13320880802348e-05,-1.52632730987534e-06,6.13510774423608e-05,1.0
0.1375,-2.1,-0.387505514985268,-0.123034314558022,-27.490458343648,0.0468393292624834,-0.890877502572721,-5.91672978771385e-05,-1.52354709825886e-06,5.91869101562385e-05,1.0
0.1375,-2.2,-0.386058710364399,-0.12077882159788,-27.4937577782863,0.0662368747545174,-0.885171641179837,-5.69379444641527e-05,-1.52076700032922e-06,5.69582500790906e-05,1.0
0.1375,-2.3,-0.383782301572969,-0.118548218748005,-27.4970572129246,0.0785304809505257,-0.877863736620576,-5.46610353922006e-05,-1.51798690239957e-06,5.46821092715274e-05,1.0
0.1375,-2.4,-0.380671803159383,-0.116336372691686,-27.5003543212223,0.0852232604745004,-0.869644079929346,-5.23550443176646e-05,-1.51520680446993e-06,5.23769655207796e-05,1.0
0.1375,-2.4,-0.380671803159383,-0.116336372691686,-27.5003561649947,0.0881159052048767,-0.869644079929346,-5.23550443176646e-05,-1.51520680446993e-06,5.23769655207796e-05,1.0
0.1375,-2.53,-0.375420739879964,-0.113532732062682,-27.5046424057818,0.100151109175482,-0.857471792579823,-4.93466359330341e-05,-1.51159258621192e-06,4.93697821552223e-05,1.0
0.1375,-2.66,-0.368829446932203,-0.11075903661584,-27.5089316708115,0.11827209126013,-0.843342840532348,-4.63623655377887e-05,-1.50797836795391e-06,4.63868832431945e-05,1.0
0.1375,-2.79,-0.360946384042997,-0.108023489166873,-27.5132209358412,0.142826714639575,-0.82643530097057,-4.34333160228562e-05,-1.50436426338274e-06,4.34593609315443e-05,1.0
0.1375,-2.92,-0.351825311311946,-0.105316510492073,-27.5175071766282,0.174162842494572,-0.805912560264961,-4.05871942348313e-05,-1.50075004512473e-06,4.06149305865942e-05,1.0
0.1375,-2.92,-0.351825311311946,-0.105316510492073,-27.5175092608927,0.175729699028569,-0.805912560264962,-4.05871942348313e-05,-1.50075004512473e-06,4.06149305865942e-05,1.0
0.1375,-3.05,-0.341462068728467,-0.102682015433711,-27.5217955016797,0.216832961849491,-0.780550843222452,-3.78532349714078e-05,-1.49713594055356e-06,3.78828300662069e-05,1.0
0.1375,-3.18,-0.329907794767733,-0.100074222658631,-27.5260847667095,0.272095073334249,-0.748923333582523,-3.52605129592121e-05,-1.49352172229555e-06,3.5292129169005e-05,1.0
0.1375,-3.31,-0.317189367133765,-0.0975004038868529,-27.5303740317392,0.341972131911006,-0.709156800821221,-3.28308888128959e-05,-1.48990761772438e-06,3.28646783789844e-05,1.0
0.1375,-3.44,-0.303333386596813,-0.094951994106398,-27.5346602725262,0.426920236007929,-0.659357281302249,-3.05765461234841e-05,-1.48629339946638e-06,3.06126483811978e-05,1.0
0.1375,-3.44,-0.303333386596813,-0.094951994106398,-27.5346623567906,0.428270970339663,-0.659357281302249,-3.05765461234841e-05,-1.48629339946638e-06,3.06126483811978e-05,1.0
0.1375,-3.57,-0.288346217658222,-0.0924679253609143,-27.5389485975777,0.531027474014963,-0.597228218664522,-2.84976231341716e-05,-1.48267929489521e-06,2.85361676156555e-05,1.0
0.1375,-3.7,-0.272241695004596,-0.09000750880789,-27.5432378626074,0.653017817379881,-0.52045056660489,-2.65848648268729e-05,-1.4790650766372e-06,2.66259773785684e-05,1.0
0.1375,-3.83,-0.255007093779664,-0.0875771375655649,-27.5475271276371,0.794161680273795,-0.426574808206779,-2.48257638304494e-05,-1.47545085837919e-06,2.48695698595843e-05,1.0
0.1375,-3.96,-0.236633012098857,-0.085169199003612,-27.5518133684241,0.954378742536088,-0.313149013014385,-2.32057263929164e-05,-1.47183675380802e-06,2.32523555979337e-05,1.0
0.1375,-3.96,-0.236633012098857,-0.085169199003612,-27.5518154526885,0.952646487112067,-0.313149013014385,-2.32057263929164e-05,-1.47183675380802e-06,2.32523555979337e-05,1.0
0.1375,-4.09,-0.217095962136784,-0.0828179234141116,-27.5561016934756,1.13352511206521,-0.177726084659011,-2.17085653275717e-05,-1.46822253555001e-06,2.17581590672406e-05,1.0
0.1375,-4.22,-0.196365128222108,-0.0804874207159596,-27.5603909585053,1.32636086432378,-0.0178960407485643,-2.03164854610804e-05,-1.46460843097884e-06,2.03692086087405e-05,1.0
0.1375,-4.35,-0.174393370081567,-0.0781832515769863,-27.564680223535,1.52986285618926,0.167669393684067,-1.90114351426018e-05,-1.46099421272083e-06,1.90674898786117e-05,1.0
0.1375,-4.48,-0.15113354326522,-0.0758987007935935,-27.568966464322,1.74274019996311,0.380255774148634,-1.77763668034459e-05,-1.45738010814966e-06,1.78360077794971e-05,1.0
0.1375,-4.48,-0.15113354326522,-0.0758987007935935,-27.5689685485864,1.73200722052505,0.380255774148634,-1.77763668034459e-05,-1.45738010814966e-06,1.78360077794971e-05,1.0
0.1375,-4.61,-0.12651524164673,-0.0736635440118137,-27.5732547893735,1.95649932114169,0.620135376031431,-1.65963101608213e-05,-1.45376588989166e-06,1.66598603300506e-05,1.0
