x,y,Ux,Uy,N,Q,M,pile_number
0.1375,-1.104,-0.249296775096691,-0.143214676930148,-58.7874199186693,8.88378707901551,-23.1735448250233,1.0
0.1375,-1.13119744429161,-0.250260570368274,-0.142846870932441,-58.7984048512591,8.85735133887542,-22.9323250129458,1.0
0.1375,-1.15839488858323,-0.251291300876848,-0.142479858101925,-58.80939753447,8.82244426301633,-22.6918269607221,1.0
0.1375,-1.18559233287484,-0.252353778664553,-0.142113877207548,-58.8203902176807,8.77883787243431,-22.4523970562643,1.0
0.1375,-1.21278977716646,-0.253425049171923,-0.141748685852804,-58.8313751502703,8.72630418812549,-22.2143839266398,1.0
0.1375,-1.21278977716646,-0.253425049171923,-0.141748685852804,-58.8313837931095,8.72442246657369,-22.2143839266398,1.0
0.1375,-1.27360511141677,-0.255825284865597,-0.140939564238665,-58.8559468491096,8.59130201767547,-21.6878410413096,1.0
0.1375,-1.33442044566708,-0.258199172213323,-0.14013434967269,-58.880527236026,8.43221064212912,-21.1699487276959,1.0
0.1375,-1.3952357799174,-0.26053807496916,-0.139334204038151,-58.9051076229423,8.24737039618356,-20.6625102903165,1.0
0.1375,-1.45605111416771,-0.262837525295211,-0.138537925731106,-58.9296706789422,8.03700333608771,-20.1673283394097,1.0
0.1375,-1.45605111416771,-0.262837525295211,-0.138537925731106,-58.9296900049195,8.06188128451158,-20.1673283394097,1.0
0.1375,-1.59203833562578,-0.267781067179903,-0.136793835449854,-58.9846146678709,7.59608022346214,-19.1042835386576,1.0
0.1375,-1.72802555708386,-0.272444862289171,-0.135068642311612,-59.0395780839292,7.25845617296358,-18.0956570319902,1.0
0.1375,-1.86401277854193,-0.276809973135005,-0.133367814441039,-59.0945414999873,7.05705494823513,-17.123541197979,1.0
0.1375,-2.0,-0.2808210541138,-0.131685459962165,-59.1494661629382,6.99992236449606,-16.1697069281931,1.0
0.1375,-2.0,-0.2808210541138,-0.131685459962165,-59.1494893369039,7.01138530617353,-16.1697069281931,1.0
0.1375,-2.1,-0.281880774594049,-0.130471892849638,-59.189878913522,7.02492355303036,-15.4681269308061,1.0
0.1375,-2.2,-0.282246184664837,-0.129262859019933,-59.2302969877841,7.04819120074047,-14.7644024186712,1.0
0.1375,-2.3,-0.281925763924581,-0.128059688210702,-59.2707150620461,7.08211980160892,-14.0578077376789,1.0
0.1375,-2.4,-0.280918107801087,-0.126860975408835,-59.3111046386639,7.12764090794078,-13.3475879053407,1.0
0.1375,-2.4,-0.280918107801087,-0.126860975408835,-59.3111272247646,7.1235579436559,-13.3475879053407,1.0
0.1375,-2.53,-0.278616179925184,-0.125319936073392,-59.3636336743677,7.21162154968423,-12.4161396705715,1.0
0.1375,-2.66,-0.275216721852712,-0.123786228617202,-59.4161771709079,7.30836187615379,-11.4721675219245,1.0
0.1375,-2.79,-0.270765751222762,-0.122261977964158,-59.4687206674481,7.4112983947487,-10.5152580796113,1.0
0.1375,-2.92,-0.265312927035339,-0.120744897940489,-59.521227117051,7.51795057715303,-9.54509200229061,1.0
0.1375,-2.92,-0.265312927035339,-0.120744897940489,-59.5212526491644,7.51669806221632,-9.54509200229061,1.0
0.1375,-3.05,-0.25885084498982,-0.119246348451612,-59.5737590987676,7.62693996869767,-8.56106404110872,1.0
0.1375,-3.18,-0.251423871708506,-0.117754747093683,-59.6263025953079,7.74447768828279,-7.56176602571969,1.0
0.1375,-3.31,-0.243051487363829,-0.116272105066617,-59.6788460918482,7.86929504273866,-6.54671920967534,1.0
0.1375,-3.44,-0.23374963233485,-0.114796254358907,-59.7313525414511,8.00137585383224,-5.51544033342572,1.0
0.1375,-3.44,-0.23374963233485,-0.114796254358907,-59.7313780735643,8.00150920029449,-5.51544033342572,1.0
0.1375,-3.57,-0.223511664808824,-0.113337947006653,-59.7838845231673,8.14192224543169,-4.46643093228167,1.0
0.1375,-3.7,-0.212333619416812,-0.11188621451955,-59.8364280197073,8.28775326115875,-3.39829242611677,1.0
0.1375,-3.83,-0.2001816860184,-0.110442957404983,-59.8889715162472,8.43809293717752,-2.31092181843862,1.0
0.1375,-3.96,-0.187018551083767,-0.109006122545905,-59.9414779658499,8.59203196318988,-1.20424584336566,1.0
0.1375,-3.96,-0.187018551083767,-0.109006122545905,-59.9415034979623,8.58939478113123,-1.20424584336565,1.0
0.1375,-4.09,-0.172788311526413,-0.107585870315436,-59.994009947565,8.74343704558595,-0.0778113827873141,1.0
0.1375,-4.22,-0.157418921525824,-0.106171829604218,-60.0465534441044,8.88988197362601,1.06873784584707,1.0
0.1375,-4.35,-0.1408173808984,-0.104765793091701,-60.0990969406437,9.02702605937108,2.23368928727178,1.0
0.1375,-4.48,-0.122877123095689,-0.103365819460677,-60.1516033902461,9.15316579694084,3.41526891995653,1.0
0.1375,-4.48,-0.122877123095689,-0.103365819460677,-60.1516289223568,9.14485187175809,3.41526891995652,1.0
0.1375,-4.61,-0.103465902404658,-0.101981492735819,-60.2041353719588,9.25755098403594,4.61151419368811,1.0
0.1375,-4.74,-0.0824063427812834,-0.100603023556544,-60.2566788684967,9.32889992340297,5.82049720477813,1.0
0.1375,-4.87,-0.0594234386136882,-0.0992320994764368,-60.3092223650345,9.35167653774042,7.03548506178152,1.0
0.1375,-5.0,-0.0345582214765542,-0.097866888052017,-60.3617288146362,9.31865867492951,8.24946071467568,1.0
0.1375,-5.0,-0.0345582214765542,-0.097866888052017,-60.3617547994869,9.20267803015454,8.24946071467568,1.0
0.1375,-5.13461538461539,-0.0315719036066689,-0.0964890399267898,-60.4161253830968,8.62576961892442,9.4501199978757,1.0
0.1375,-5.26923076923077,-0.0292845571662992,-0.0951323121868687,-60.4705343286374,7.95340509237548,10.5675588638796,1.0
0.1375,-5.40384615384616,-0.0273352387420893,-0.0938027709190709,-60.5249432741777,7.17384086694813,11.5871085864313,1.0
0.1375,-5.53846153846154,-0.0256255133298403,-0.0924938081032653,-60.5793138577869,6.27533335908279,12.4935866340392,1.0
0.1375,-5.53846153846154,-0.0256255133298403,-0.0924938081032653,-60.579340295285,6.30813518327175,12.4935866340392,1.0
0.1375,-5.67307692307692,-0.0240862221170835,-0.0912378787174245,-60.6337108788386,5.48692072367231,13.2876761234358,1.0
0.1375,-5.80769230769231,-0.0226785851619946,-0.0900018039133533,-60.6881198242696,4.6374619924019,13.9694979601714,1.0
0.1375,-5.94230769230769,-0.0213970906912141,-0.0887912968847828,-60.7425287697004,3.7635854323261,14.5354170502574,1.0
0.1375,-6.07692307692308,-0.020217025409373,-0.0876001511493789,-60.7968993532532,2.86911748631049,14.9819173449243,1.0
0.1375,-6.07692307692308,-0.020217025409373,-0.0876001511493789,-60.7969257905871,2.8825717786667,14.9819173449243,1.0
0.1375,-6.21153846153846,-0.0191254286966737,-0.0864589331792104,-60.8512963740975,2.03997691901145,15.3128011501801,1.0
0.1375,-6.34615384615385,-0.0181110211790229,-0.085336418669155,-60.9057053194448,1.23262218736392,15.532674777314,1.0
0.1375,-6.48076923076923,-0.017166575000436,-0.0842380009082912,-60.9601142647918,0.461884021401684,15.6463798324517,1.0
0.1375,-6.61538461538462,-0.0162880615842769,-0.083157839115361,-61.0144848483014,-0.270861141197686,15.6587796434414,1.0
0.1375,-6.61538461538462,-0.0162880615842769,-0.083157839115361,-61.0145112855002,-0.262514271677735,15.6587796434414,1.0
