x,y,Ux,Uy,N,Q,M,pile_number
0.1375,-3.57,-0.238627923476156,-0.1086101203996,-44.9635641063226,5.60969532109138,-2.69770258102234,1.0
0.1375,-3.7,-0.226525030024564,-0.106862644670844,-44.9903720127438,5.79160115821113,-1.95649722554247,1.0
0.1375,-3.83,-0.213439511162852,-0.105127205481245,-45.017179919165,5.97926612601594,-1.19128884521508,1.0
0.1375,-3.96,-0.199338049319068,-0.103400856459587,-45.0439689240764,6.17185434116957,-0.401689388351724,1.0
0.1375,-3.96,-0.199338049319068,-0.103400856459587,-45.0439819507042,6.16893420859983,-0.401689388351724,1.0
0.1375,-4.09,-0.184168880096825,-0.101697859756241,-45.0707709556157,6.36340762343696,0.412789515499062,1.0
0.1375,-4.22,-0.167863578606291,-0.100003568472647,-45.097578862037,6.54966162801485,1.25246275600276,1.0
0.1375,-4.35,-0.150334965342911,-0.0983204534674134,-45.1243867684582,6.72582292745596,2.11565798058861,1.0
0.1375,-4.48,-0.131480157331027,-0.0966457731198104,-45.1511757733695,6.89001822688277,3.00063631932814,1.0
0.1375,-4.48,-0.131480157331027,-0.0966457731198104,-45.1511887999973,6.87922477036904,3.00063631932814,1.0
0.1375,-4.61,-0.111171914114831,-0.0949927405301723,-45.1779778049088,7.02902294067132,3.90491065931282,1.0
0.1375,-4.74,-0.0892428288241789,-0.0933477693308557,-45.2047857113299,7.12947078333934,4.82610489410218,1.0
0.1375,-4.87,-0.065410935941894,-0.0917131398192696,-45.231593617751,7.17295086930283,5.7565341850476,1.0
0.1375,-5.0,-0.0396771848541675,-0.0900863088317308,-45.2583826226623,7.15184576949151,6.68821493216741,1.0
0.1375,-5.0,-0.0396771848541675,-0.0900863088317308,-45.2583958805106,7.11642460734781,6.68821493216741,1.0
0.1375,-5.13461538461539,-0.035919775820186,-0.088450327911254,-45.286135974341,6.39701596548057,7.59973715826316,1.0
0.1375,-5.26923076923077,-0.0328674320295924,-0.0868428290232773,-45.3138956407285,5.50305150442357,8.40247832595133,1.0
0.1375,-5.40384615384616,-0.0301996019008697,-0.0852718316711586,-45.3416553071161,4.45218292237316,9.07463357417742,1.0
0.1375,-5.53846153846154,-0.0278254672711064,-0.0837283411954666,-45.3693954009464,3.26206191752571,9.59507944990286,1.0
0.1375,-5.53846153846154,-0.0278254672711064,-0.0837283411954666,-45.3694088900121,3.33890813307349,9.59507944990286,1.0
0.1375,-5.67307692307692,-0.0256765091380978,-0.0822552928338947,-45.3971489838405,2.28666543031447,9.97271764824413,1.0
0.1375,-5.80769230769231,-0.0237154834549875,-0.0808084568198713,-45.424908650224,1.31564796934583,10.2143363657339,1.0
0.1375,-5.94230769230769,-0.0219376677073375,-0.0793952272592558,-45.4526683166075,0.423642766254168,10.3305559389581,1.0
0.1375,-6.07692307692308,-0.0203175707319346,-0.0780073333005074,-45.4804084104358,-0.391563162873961,10.3318648800725,1.0
0.1375,-6.07692307692308,-0.0203175707319346,-0.0780073333005074,-45.4804218994961,-0.383836992474999,10.3318648800725,1.0
0.1375,-6.21153846153846,-0.018841401079467,-0.0766843612877139,-45.508161993323,-1.13174356619259,10.2289624643027,1.0
0.1375,-6.34615384615385,-0.0174961664594623,-0.0753855625406147,-45.535921659704,-1.79595061940836,10.0308824304853,1.0
0.1375,-6.48076923076923,-0.0162724286840045,-0.0741177708000427,-45.563681326085,-2.37556588841651,9.74911929388783,1.0
0.1375,-6.61538461538462,-0.0151634520207222,-0.0728733662787422,-45.591421419912,-2.86969710951127,9.39517678744296,1.0
0.1375,-6.61538461538462,-0.0151634520207222,-0.0728733662787422,-45.5914349089682,-2.88063272451595,9.39517678744296,1.0
0.1375,-6.75,-0.0141634808251188,-0.0716889345961084,-45.619175002794,-3.25505345517852,8.98134679468014,1.0
0.1375,-6.88461538461539,-0.0132630746742632,-0.0705268497663261,-45.6469346691727,-3.55563804965865,8.52219838315872,1.0
0.1375,-7.01923076923077,-0.0124559804371858,-0.0693934452691636,-45.6746943355515,-3.79319387626233,8.02666508281174,1.0
0.1375,-7.15384615384616,-0.0117360638966974,-0.0682816853642699,-45.7024344293774,-3.97852830329553,7.50322515392376,1.0
0.1375,-7.15384615384616,-0.0117360638966974,-0.0682816853642699,-45.7024479184296,-3.98172682003172,7.50322515392375,1.0
0.1375,-7.28846153846154,-0.011094471462906,-0.0672254767233571,-45.7301880122542,-4.11781668851729,6.95717579757103,1.0
0.1375,-7.42307692307693,-0.0105231001857635,-0.0661899851278395,-45.7579476786306,-4.16489890571354,6.39858569834816,1.0
0.1375,-7.55769230769231,-0.0100166793780432,-0.0651810995004978,-45.785707345007,-4.12450983994348,5.83952059710983,1.0
0.1375,-7.69230769230769,-0.00957050560512975,-0.064192306267303,-45.8134474388317,-3.99818585953012,5.29198305119342,1.0
0.1375,-7.69230769230769,-0.00957050560512975,-0.064192306267303,-45.8134609278804,-4.0132295657015,5.29198305119342,1.0
0.1375,-7.82692307692308,-0.00917922134974956,-0.0632551313674714,-45.8412010217042,-3.83554037283418,4.76347914813241,1.0
0.1375,-7.96153846153846,-0.00883587040983927,-0.0623372259765195,-45.8689606880788,-3.63110485938031,4.26057417324025,1.0
0.1375,-8.09615384615385,-0.00853521747728389,-0.0614440862543605,-45.8967203544535,-3.40342038027305,3.78669072259472,1.0
0.1375,-8.23076923076923,-0.00827256916413755,-0.060569663505249,-45.9244604482772,-3.15598429044558,3.34511741432816,1.0
0.1375,-8.23076923076923,-0.00827256916413755,-0.060569663505249,-45.9244739373228,-3.16175281340519,3.34511741432816,1.0
0.1375,-8.36538461538462,-0.00804352071141771,-0.0597433802121295,-45.9522140311455,-2.90778603169172,2.93663021300218,1.0
0.1375,-8.5,-0.00784404335208912,-0.058935088430975,-45.9799736975181,-2.65170812921569,2.56237661762522,1.0
0.1375,-8.63461538461539,-0.00767050368553411,-0.0581499398985318,-46.0077333638908,-2.39585394090233,2.22253376739406,1.0
0.1375,-8.76923076923077,-0.00751961849761112,-0.0573822975979865,-46.0354734577136,-2.14255830167687,1.9171942785575,1.0
0.1375,-8.76923076923077,-0.00751961849761112,-0.0573822975979865,-46.0354869467557,-2.14734972782511,1.9171942785575,1.0
0.1375,-8.90384615384616,-0.00738841830756704,-0.0566597393319657,-46.0632270405772,-1.91453635164588,1.6441015402887,1.0
0.1375,-9.03846153846154,-0.00727420125216087,-0.0559540528803864,-46.0909867069476,-1.70424523989137,1.40074701981865,1.0
0.1375,-9.17307692307692,-0.00717462025207126,-0.0552700908672661,-46.1187463733182,-1.51720360078006,1.18411755847921,1.0
0.1375,-9.30769230769231,-0.00708759785115376,-0.0546025783761616,-46.1464864671398,-1.35413864253044,0.991178910765906,1.0
0.1375,-9.30769230769231,-0.00708759785115376,-0.0546025783761616,-46.1464999561784,-1.35295242603143,0.991178910765906,1.0
0.1375,-9.44230769230769,-0.00701125985441241,-0.0539774910810436,-46.174240049999,-1.21288085717944,0.818697168978293,1.0
0.1375,-9.57692307692307,-0.00694394372089306,-0.0533683043542968,-46.2019997163676,-1.0897987032292,0.663883825277116,1.0
0.1375,-9.71153846153846,-0.00688410474568392,-0.0527796143868983,-46.2297593827362,-0.984529774442451,0.524423135588183,1.0
0.1375,-9.84615384615385,-0.00683039844622352,-0.0522064619689495,-46.2574994765569,-0.897897881080929,0.397970584194163,1.0
0.1375,-9.84615384615385,-0.00683039844622352,-0.0522064619689495,-46.2575129655929,-0.899451595800739,0.397970584194163,1.0
0.1375,-9.98076923076923,-0.00678168971388896,-0.0516734491064231,-46.2852530594128,-0.836997920297874,0.281342994086131,1.0
0.1375,-10.1153846153846,-0.00673684809869725,-0.0511555054753692,-46.3130127257801,-0.794206417469269,0.171743172379206,1.0
0.1375,-10.25,-0.00669480665212766,-0.0506570112580389,-46.3407723921475,-0.770874949251161,0.0665960358138837,1.0
0.1375,-10.3846153846154,-0.00665456292144825,-0.0501732793339483,-46.3685124859676,-0.766801377579788,-0.0366637491339979,1.0
0.1375,-10.3846153846154,-0.00665456292144825,-0.0501732793339483,-46.3685259750025,-0.765104787490221,-0.0366637491339975,1.0
0.1375,-10.5192307692308,-0.00661514128013921,-0.0497277544200754,-46.3962660688224,-0.774921446187334,-0.14016888579631,1.0
0.1375,-10.6538461538461,-0.00657554144144271,-0.0492965999981928,-46.4240257351897,-0.794860585607157,-0.245760123467275,1.0
0.1375,-10.7884615384615,-0.00653473945955118,-0.048884018766305,-46.451785401557,-0.823812207297459,-0.354623458756829,1.0
0.1375,-10.9230769230769,-0.00649168567692564,-0.048485554469287,-46.479525495377,-0.860666312806008,-0.467900422477911,1.0
0.1375,-10.9230769230769,-0.00649168567692564,-0.048485554469287,-46.479538984412,-0.853940917531074,-0.467900422477911,1.0
0.1375,-11.0576923076923,-0.00644530202220591,-0.0481237007355641,-46.507279078232,-0.890336109035332,-0.585462982429362,1.0
0.1375,-11.1923076923077,-0.00639446349000418,-0.0477756452062282,-46.5350387445995,-0.907050502947903,-0.706746419741688,1.0
0.1375,-11.3269230769231,-0.00633793631231089,-0.0474454500585108,-46.562798410967,-0.901165157514283,-0.828711779798246,1.0
0.1375,-11.4615384615385,-0.00627449248109815,-0.0471288507090922,-46.5905385047872,-0.869761130979971,-0.948200584312237,1.0
0.1375,-11.4615384615385,-0.00627449248109815,-0.0471288507090922,-46.5905519938229,-0.852961941162238,-0.948200584312238,1.0
0.1375,-11.5961538461539,-0.00620331464277764,-0.0468475875332948,-46.6182920876432,-0.774497210299092,-1.05875681256618,1.0
0.1375,-11.7307692307692,-0.00612270001051902,-0.0465796716927887,-46.6460517540114,-0.596387119261998,-1.15229143846913,1.0
0.1375,-11.8653846153846,-0.00603004322383198,-0.0463290605716014,-46.6738114203796,-0.31187674978536,-1.21458788071434,1.0
0.1375,-12.0,-0.0059228042740035,-0.0460916437504522,-46.7015515142001,0.0857888163964203,-1.23114222063839,1.0
0.1375,-12.0,-0.0059228042740035,-0.0460916437504522,-46.701564521504,0.101914194906501,-1.23114222063839,1.0
0.1375,-12.125,-0.00579820699266798,-0.0458930732819217,-46.727323180063,0.36089199431971,-1.20282176714819,1.0
0.1375,-12.25,-0.00565914239408799,-0.0456989881403095,-46.7531000131412,0.677071664765515,-1.13852316682328,1.0
0.1375,-12.375,-0.00550666351145696,-0.0455107280503302,-46.7788768462195,1.05060467496361,-1.03112629494643,1.0
0.1375,-12.5,-0.00533510498364827,-0.0453269148470529,-46.8046355047784,1.48164249363369,-0.873491152197196,1.0
0.1375,-12.5,-0.00533510498364827,-0.0453269148470529,-46.8046480303634,1.48321283166732,-0.873491152197196,1.0
0.1375,-12.625,-0.00459496695338922,-0.0451529691894375,-46.8304066889306,1.5542224213439,-0.683040732458861,1.0
0.1375,-12.75,-0.00381569180030868,-0.0449820994667842,-46.856183522025,1.56359867341353,-0.487512349987083,1.0
0.1375,-12.875,-0.00300238095515936,-0.0448152268476592,-46.8819603551192,1.51262766893886,-0.294563840169013,1.0
0.1375,-13.0,-0.00216113076189162,-0.0446514065862843,-46.9077190136863,1.40259548898253,-0.111804891020231,1.0
0.1375,-13.0,-0.00216113076189162,-0.0446514065862843,-46.9077289088633,1.21657744553145,-0.111804891020231,1.0
0.1375,-13.0725,-0.00208359595390859,-0.0445778812580333,-46.9226689308045,0.611240589981228,-0.0480739658079342,1.0
0.1375,-13.145,-0.00200743452495069,-0.0445189413950394,-46.9376194939454,0.28658496064624,-0.0158525590278448,1.0
0.1375,-13.2175,-0.00193134231844456,-0.0444789984159713,-46.9525700570864,0.110372803046128,-0.00292408900129043,1.0
0.1375,-13.29,-0.00185535282366922,-0.0444536099708107,-46.9675100790277,-0.0496336372994707,2.86297136171954e-19,1.0
1.2375,-1.104,-0.275422470475062,-0.191846335554145,-19.3512566612106,5.01742124010796,-13.1619786867071,2.0
1.2375,-1.216,-0.278728300104308,-0.189255239019524,-19.37433641929,4.60546633832024,-12.6228264619396,2.0
1.2375,-1.328,-0.281710902361695,-0.186692147089327,-19.3974324617487,4.17132918471618,-12.1313206274175,2.0
1.2375,-1.44,-0.284395825522589,-0.184165145688471,-19.4205285042073,3.73398076131105,-11.6883526050401,2.0
1.2375,-1.552,-0.286807369537002,-0.181665496682539,-19.4436082622866,3.3123920501201,-11.2941821835814,2.0
1.2375,-1.552,-0.286807369537002,-0.181665496682539,-19.4436194852333,3.38163396281877,-11.2941821835813,2.0
1.2375,-1.664,-0.288935478363382,-0.179236444297215,-19.4666992433129,2.98422343680929,-10.9394769720879,2.0
1.2375,-1.776,-0.290803222108273,-0.176833860645394,-19.4897952857716,2.80056958289096,-10.6179354304036,2.0
1.2375,-1.888,-0.292412138992669,-0.174465391648197,-19.5128913282304,2.86073491507171,-10.3029067192601,2.0
1.2375,-2.0,-0.293747074430503,-0.172122780124323,-19.5359710863098,3.19478194735948,-9.96671603656186,2.0
1.2375,-2.0,-0.293747074430503,-0.172122780124323,-19.5359817080265,3.23119404489212,-9.96671603656186,2.0
1.2375,-2.1,-0.293226157320722,-0.17007339126685,-19.5565886348827,3.38113977704852,-9.63605438918828,2.0
1.2375,-2.2,-0.29214711660692,-0.168033326963689,-19.5772101013628,3.51867139961959,-9.29091030028921,2.0
1.2375,-2.3,-0.290523575723006,-0.166005295634845,-19.5978315678429,3.6461008386815,-8.93249402872891,2.0
1.2375,-2.4,-0.288345057553219,-0.163986394979172,-19.6184384946989,3.76574002031041,-8.56194103385741,2.0
1.2375,-2.4,-0.288345057553219,-0.163986394979172,-19.6184500182586,3.76928038592842,-8.56194103385741,2.0
1.2375,-2.53,-0.28468707267794,-0.161397112192826,-19.6452390231716,3.92222944486582,-8.06216912507744,2.0
1.2375,-2.66,-0.28009831401362,-0.158822740953119,-19.6720469295958,4.08080663673498,-7.54191218306827,2.0
1.2375,-2.79,-0.274593248390985,-0.156267545233983,-19.6988548360199,4.24526249433579,-7.00065958626977,2.0
1.2375,-2.92,-0.268179331345694,-0.153726847934167,-19.7256438409328,4.41584755046812,-6.43788391647457,2.0
1.2375,-2.92,-0.268179331345694,-0.153726847934167,-19.7256568675655,4.41565437184143,-6.43788391647457,2.0
1.2375,-3.05,-0.260866465941874,-0.151223449633408,-19.7524458724785,4.58983488537484,-5.85269007058217,2.0
1.2375,-3.18,-0.252655798236627,-0.148733981310775,-19.7792537789026,4.76599391171404,-5.24443089542728,2.0
1.2375,-3.31,-0.243555879343325,-0.146262417527623,-19.8060616853268,4.94382856682106,-4.61317270225598,2.0
1.2375,-3.44,-0.233567467670344,-0.143804384198088,-19.8328506902397,5.12303596665791,-3.95898627503772,2.0
1.2375,-3.44,-0.233567467670344,-0.143804384198088,-19.8328637168724,5.12259879122509,-3.95898627503772,2.0
1.2375,-3.57,-0.222692418754781,-0.141381134694395,-19.8596527217854,5.30252715804003,-3.2815150503391,2.0
1.2375,-3.7,-0.210929671424143,-0.138970865591653,-19.8864606282096,5.48223046720092,-2.5803276211223,2.0
1.2375,-3.83,-0.198274738199435,-0.136577271162319,-19.9132685346337,5.6612753645343,-1.85583422759922,2.0
1.2375,-3.96,-0.184720796155538,-0.134196270295122,-19.9400575395467,5.83922849586673,-1.10845465115534,2.0
1.2375,-3.96,-0.184720796155538,-0.134196270295122,-19.9400705661793,5.83813695872217,-1.10845465115534,2.0
1.2375,-4.09,-0.170252100734968,-0.131847617942285,-19.9668595710924,6.01439884014791,-0.338155071774077,2.0
1.2375,-4.22,-0.154849339725681,-0.129511026224791,-19.9936674775166,6.18359245235135,0.454997643513642,2.0
1.2375,-4.35,-0.138497163839994,-0.127189917606466,-20.0204753839407,6.34474372176019,1.26960221245585,2.0
1.2375,-4.48,-0.121178986264178,-0.12488049458237,-20.0472643888536,6.49687857480208,2.10422578287832,2.0
1.2375,-4.48,-0.121178986264178,-0.12488049458237,-20.0472774154863,6.48598094118274,2.10422578287832,2.0
1.2375,-4.61,-0.102860619590879,-0.122601059032584,-20.0740664203994,6.63192062349925,2.95705284238292,2.0
1.2375,-4.74,-0.0835379156115082,-0.120332792052758,-20.1008743268236,6.73515579275101,3.82674567424434,2.0
1.2375,-4.87,-0.0630196828865396,-0.11807885215442,-20.1276822332477,6.78674770902289,4.7063613812661,2.0
1.2375,-5.0,-0.0413453879244369,-0.115835716721714,-20.1544712381607,6.77775763239977,5.58860618295911,2.0
1.2375,-5.0,-0.0413453879244369,-0.115835716721714,-20.1544844960412,6.66826087790954,5.58860618295911,2.0
1.2375,-5.13461538461539,-0.0380686963514696,-0.113580273572035,-20.1822245898896,6.05017778698262,6.4438586787045,2.0
1.2375,-5.26923076923077,-0.0351901436924855,-0.111364284444471,-20.209984256312,5.42550570021957,7.2176300858297,2.0
1.2375,-5.40384615384616,-0.0325579614511301,-0.109198857404887,-20.2377439227343,4.73509243448399,7.90196099711388,2.0
1.2375,-5.53846153846154,-0.0301407189287918,-0.107071533668126,-20.2654840165826,3.91978580663951,8.48643607184539,2.0
1.2375,-5.53846153846154,-0.0301407189287918,-0.107071533668126,-20.2654975057115,3.96889681437896,8.4864360718454,2.0
1.2375,-5.67307692307692,-0.0279093386909994,-0.105041784179819,-20.2932375995603,3.20784423502118,8.96910122301308,2.0
1.2375,-5.80769230769231,-0.0258521374389269,-0.103048344901746,-20.3209972659834,2.46412096918587,9.3508902680534,2.0
1.2375,-5.94230769230769,-0.0239542874500154,-0.101101457642064,-20.3487569324066,1.72978443950595,9.633092701316,2.0
1.2375,-6.07692307692308,-0.0222020823303081,-0.0991896661846476,-20.3764970262552,0.996892068614344,9.81663958909582,2.0
1.2375,-6.07692307692308,-0.0222020823303081,-0.0991896661846476,-20.3765105153854,1.0125603950487,9.81663958909582,2.0
1.2375,-6.21153846153846,-0.0205873029686647,-0.0973678028174602,-20.4042506092344,0.313585125098815,9.90552588598374,2.0
1.2375,-6.34615384615385,-0.0191098157508358,-0.0955794252642169,-20.4320102756582,-0.35252509700998,9.9025072949286,2.0
1.2375,-6.48076923076923,-0.0177587468053686,-0.0938339991538822,-20.459769942082,-0.985437218261995,9.81208220523676,2.0
1.2375,-6.61538461538462,-0.0165229526098375,-0.092120970079914,-20.4875100359309,-1.58481818564154,9.63873406424678,2.0
1.2375,-6.61538461538462,-0.0165229526098375,-0.092120970079914,-20.4875235250623,-1.57779481472125,9.63873406424678,2.0
1.2375,-6.75,-0.0154023266625644,-0.0904910139322983,-20.5152636189117,-2.12518506699466,9.38867905690794,2.0
1.2375,-6.88461538461539,-0.014389164015767,-0.0888920137768603,-20.5430232853362,-2.6004429310266,9.06983245073898,2.0
1.2375,-7.01923076923077,-0.0134763952690682,-0.0873327423152585,-20.5707829517606,-3.00996474739917,8.69134611037355,2.0
1.2375,-7.15384615384616,-0.0126581993122971,-0.0858034541226547,-20.5985230456098,-3.36014685669445,8.26208997854579,2.0
1.2375,-7.15384615384616,-0.0126581993122971,-0.0858034541226547,-20.5985365347424,-3.36773448780883,8.26208997854579,2.0
1.2375,-7.28846153846154,-0.0119282648457187,-0.084351114394496,-20.6262766285922,-3.71750299506376,7.78423486039943,2.0
1.2375,-7.42307692307693,-0.0112798361572874,-0.0829274731610411,-20.6540362950174,-3.9722376512456,7.26548572176324,2.0
1.2375,-7.55769230769231,-0.0107065319878869,-0.0815406873541092,-20.6817959614426,-4.13318305032447,6.71874533165807,2.0
1.2375,-7.69230769230769,-0.0102029118808526,-0.0801817348178272,-20.7095360552921,-4.20158378627046,6.15685624022947,2.0
1.2375,-7.69230769230769,-0.0102029118808526,-0.0801817348178272,-20.709549544426,-4.2053399018587,6.15685624022946,2.0
1.2375,-7.82692307692308,-0.00976007761764677,-0.0788942831203219,-20.7372896382761,-4.15275601878312,5.59396376125457,2.0
1.2375,-7.96153846153846,-0.00937373617589443,-0.0776335248892493,-20.765049304702,-4.06036054456683,5.04060453056171,2.0
1.2375,-8.09615384615385,-0.00903869557832307,-0.0764070730282505,-20.7928089711278,-3.9290979333003,4.50228022681961,2.0
1.2375,-8.23076923076923,-0.0087491496737405,-0.0752065492989568,-20.8205490649777,-3.75991263907401,3.98445870377304,2.0
1.2375,-8.23076923076923,-0.0087491496737405,-0.0752065492989568,-20.8205625541125,-3.7577698960299,3.98445870377303,2.0
1.2375,-8.36538461538462,-0.00849993172645221,-0.0740727077061782,-20.8483026479629,-3.52287002024115,3.49429755327128,2.0
1.2375,-8.5,-0.00828580720272158,-0.0729637893861843,-20.8760623143893,-3.26998324133413,3.03682967409681,2.0
1.2375,-8.63461538461539,-0.00810215612625658,-0.0718869301712754,-20.9038219808157,-3.00132530968806,2.61442128589837,2.0
1.2375,-8.76923076923077,-0.00794467115093078,-0.0708343220524956,-20.9315620746659,-2.71911197568216,2.22935918302049,2.0
1.2375,-8.76923076923077,-0.00794467115093078,-0.0708343220524956,-20.9315755638016,-2.72451505648465,2.22935918302049,2.0
1.2375,-8.90384615384615,-0.00780945920950454,-0.0698441639100345,-20.9593156576523,-2.44006617718927,1.88200817207273,2.0
1.2375,-9.03846153846154,-0.00769318343572703,-0.068877378112167,-20.9870753240793,-2.17436259179691,1.57160339990046,2.0
1.2375,-9.17307692307692,-0.00759319502451214,-0.0679406861807621,-21.0148349905062,-1.92919828096589,1.29554642861761,2.0
1.2375,-9.30769230769231,-0.00750707135006394,-0.0670267816634544,-21.0425750843567,-1.7063672253545,1.05117646482814,2.0
1.2375,-9.30769230769231,-0.00750707135006394,-0.0670267816634544,-21.0425885734935,-1.70945436325863,1.05117646482814,2.0
1.2375,-9.44230769230769,-0.0074324256346243,-0.0661716442817357,-21.0703286673446,-1.51345655002817,0.834558757119029,2.0
1.2375,-9.57692307692307,-0.00736708535039726,-0.0653385339411875,-21.0980883337722,-1.33964559640659,0.642711096500969,2.0
1.2375,-9.71153846153846,-0.00730939062524209,-0.0645338169702241,-21.1258480001998,-1.18686608989569,0.472858376948248,2.0
1.2375,-9.84615384615385,-0.00725772477942844,-0.0637506242115264,-21.1535880940506,-1.0539626179973,0.322280090337364,2.0
1.2375,-9.84615384615385,-0.00725772477942844,-0.0637506242115264,-21.1536015831882,-1.05464181465414,0.322280090337364,2.0
1.2375,-9.98076923076923,-0.00721052474375139,-0.0630230326759175,-21.1813416770394,-0.934082735790058,0.188650147003703,2.0
1.2375,-10.1153846153846,-0.00716624765892453,-0.0623163166706422,-21.2091013434673,-0.832365886623172,0.0699646932741602,2.0
1.2375,-10.25,-0.00712365452071223,-0.0616365433236467,-21.2368610098951,-0.750678554158938,-0.03639842877561,2.0
1.2375,-10.3846153846154,-0.00708162363992281,-0.0609772203572022,-21.2646011037462,-0.690208025402811,-0.133106051725377,2.0
1.2375,-10.3846153846154,-0.00708162363992281,-0.0609772203572022,-21.2646145928841,-0.691332517384264,-0.133106051725377,2.0
1.2375,-10.5192307692308,-0.00703921490249459,-0.0603708217848138,-21.2923546867353,-0.655873293706237,-0.22359971299915,2.0
1.2375,-10.6538461538461,-0.00699540341068601,-0.059784330896766,-21.3201143531634,-0.63442244865549,-0.310319006982363,2.0
1.2375,-10.7884615384615,-0.00694925825241474,-0.0592235689820029,-21.3478740195914,-0.626444911288628,-0.395049477791181,2.0
1.2375,-10.9230769230769,-0.00689981456594708,-0.0586823635416526,-21.3756141134425,-0.631405610662254,-0.479554067885824,2.0
1.2375,-10.9230769230769,-0.00689981456594708,-0.0586823635416526,-21.3756276025804,-0.627597916702111,-0.479554067885824,2.0
1.2375,-11.0576923076923,-0.00684614120880483,-0.0581918712066074,-21.4033676964317,-0.638918736897618,-0.564841310906763,2.0
1.2375,-11.1923076923077,-0.0067871413772378,-0.0577204938623768,-21.4311273628596,-0.643445346565159,-0.651276242917846,2.0
1.2375,-11.3269230769231,-0.00672158019332521,-0.0572738581581714,-21.4588870292875,-0.639845212684367,-0.737752167250976,2.0
1.2375,-11.4615384615385,-0.00664789454152607,-0.056846057085754,-21.4866271231386,-0.626785802234876,-0.823107734739558,2.0
1.2375,-11.4615384615385,-0.00664789454152607,-0.056846057085754,-21.4866406122763,-0.61385533653172,-0.823107734739558,2.0
1.2375,-11.5961538461539,-0.0065642881813288,-0.056467203921496,-21.5143807061275,-0.572166677149697,-0.903615073661622,2.0
